DATE OCC,TIME OCC,AREA NAME,Total Score,LAT,LON
2022-02-18,11.0,Mission,25.0,34.3053,-118.4563
2022-02-18,11.0,Wilshire,70.0,34.0674,-118.3499
2022-02-18,12.0,Hollywood,45.0,34.1039,-118.3282
2022-02-18,12.0,Mission,25.0,34.2337,-118.4536
2022-02-18,12.0,Topanga,140.0,34.2011,-118.5942
2022-02-18,13.0,Hollywood,70.0,34.115,-118.3124
2022-02-18,13.0,Mission,25.0,34.2198,-118.4107
2022-02-18,13.0,Topanga,45.0,34.1865,-118.6017
2022-02-18,13.0,Wilshire,45.0,34.0371,-118.326
2022-02-18,14.0,Hollywood,45.0,34.1018,-118.3035
2022-02-18,14.0,Hollywood,70.0,34.1018,-118.3093
2022-02-18,14.0,Southwest,70.0,34.0342,-118.309
2022-02-18,14.0,Southwest,45.0,34.0276,-118.3417
2022-02-18,14.0,Wilshire,45.0,34.0452,-118.3351
2022-02-18,15.0,Mission,70.0,34.2501,-118.4684
2022-02-18,16.0,Hollywood,70.0,34.1016,-118.3387
2022-02-18,16.0,Mission,70.0,34.3187,-118.4271
2022-02-18,16.0,Topanga,45.0,34.1904,-118.6059
2022-02-18,16.0,Topanga,45.0,34.2141,-118.5885
2022-02-18,17.0,Southwest,70.0,34.0121,-118.3351
2022-02-18,18.0,Hollywood,45.0,34.0933,-118.3025
2022-02-18,18.0,Mission,70.0,34.2428,-118.4719
2022-02-18,18.0,Southwest,70.0,34.017,-118.2931
2022-02-18,18.0,Topanga,70.0,34.2139,-118.6103
2022-02-18,19.0,Hollywood,90.0,34.1039,-118.3282
2022-02-18,19.0,Topanga,70.0,34.1874,-118.6035
2022-02-18,20.0,Hollywood,45.0,34.0926,-118.3332
2022-02-18,20.0,Mission,70.0,34.3047,-118.4384
2022-02-18,22.0,Hollywood,70.0,34.106,-118.3338
2022-02-18,23.0,Hollywood,25.0,34.0835,-118.3245
2022-02-18,23.0,Topanga,45.0,34.185,-118.6059
2022-02-18,23.0,Wilshire,45.0,34.0584,-118.3659
2022-02-19,0.0,Southwest,70.0,34.0256,-118.3236
2022-02-19,2.0,Hollywood,45.0,34.1035,-118.3334
2022-02-19,2.0,Hollywood,70.0,34.098,-118.3295
2022-02-19,2.0,Mission,70.0,34.3196,-118.4561
2022-02-19,2.0,Topanga,25.0,34.1801,-118.61
2022-02-19,3.0,Topanga,70.0,34.1937,-118.6234
2022-02-19,3.0,Wilshire,70.0,34.0495,-118.3229
2022-02-19,4.0,Mission,45.0,34.2557,-118.439
2022-02-19,4.0,Wilshire,45.0,34.0627,-118.3593
2022-02-19,6.0,Wilshire,45.0,34.0402,-118.3581
2022-02-19,8.0,Southwest,210.0,34.0146,-118.2872
2022-02-19,9.0,Hollywood,45.0,34.1005,-118.3092
2022-02-19,9.0,Mission,25.0,34.2445,-118.4431
2022-02-19,9.0,Southwest,25.0,34.0352,-118.284
2022-02-19,10.0,Hollywood,45.0,34.0854,-118.3136
2022-02-19,11.0,Hollywood,70.0,34.1016,-118.3361
2022-02-19,11.0,Southwest,70.0,34.0251,-118.278
2022-02-19,11.0,Topanga,70.0,34.1917,-118.6448
2022-02-19,12.0,Southwest,25.0,34.0232,-118.3701
2022-02-19,13.0,Hollywood,25.0,34.1068,-118.3169
2022-02-19,14.0,Southwest,70.0,34.0091,-118.2916
2022-02-19,14.0,Wilshire,70.0,34.041,-118.3508
2022-02-19,15.0,Topanga,45.0,34.2234,-118.5932
2022-02-19,16.0,Hollywood,45.0,34.0944,-118.3223
2022-02-19,16.0,Southwest,70.0,34.0094,-118.2827
2022-02-19,17.0,Hollywood,140.0,34.1105,-118.3672
2022-02-19,17.0,Southwest,45.0,34.0215,-118.3556
2022-02-19,18.0,Mission,70.0,34.2231,-118.4553
2022-02-19,18.0,Mission,45.0,34.216,-118.4576
2022-02-19,19.0,Mission,45.0,34.2537,-118.4698
2022-02-19,20.0,Hollywood,70.0,34.0998,-118.3295
2022-02-19,20.0,Mission,70.0,34.2281,-118.4553
2022-02-19,21.0,Hollywood,90.0,34.0962,-118.3288
2022-02-19,21.0,Wilshire,45.0,34.0495,-118.3215
2022-02-19,22.0,Hollywood,70.0,34.0981,-118.3043
2022-02-19,22.0,Topanga,70.0,34.1829,-118.6015
2022-02-19,23.0,Hollywood,70.0,34.0962,-118.3332
2022-02-20,0.0,Topanga,70.0,34.1938,-118.5622
2022-02-20,0.0,Wilshire,25.0,34.0846,-118.3464
2022-02-20,1.0,Hollywood,70.0,34.0997,-118.3361
2022-02-20,1.0,Hollywood,70.0,34.098,-118.3657
2022-02-20,1.0,Topanga,70.0,34.2176,-118.6016
2022-02-20,1.0,Wilshire,90.0,34.0398,-118.3445
2022-02-20,2.0,Hollywood,45.0,34.0961,-118.3316
2022-02-20,2.0,Hollywood,70.0,34.098,-118.3416
2022-02-20,2.0,Wilshire,45.0,34.0565,-118.3601
2022-02-20,4.0,Hollywood,140.0,34.098,-118.3441
2022-02-20,4.0,Wilshire,70.0,34.073,-118.3732
2022-02-20,5.0,Topanga,70.0,34.2239,-118.6017
2022-02-20,7.0,Mission,70.0,34.2972,-118.4636
2022-02-20,9.0,Hollywood,70.0,34.0998,-118.3267
2022-02-20,9.0,Hollywood,70.0,34.0898,-118.3244
2022-02-20,9.0,Southwest,70.0,34.0256,-118.3293
2022-02-20,11.0,Mission,70.0,34.2355,-118.461
2022-02-20,12.0,Hollywood,90.0,34.1037,-118.3252
2022-02-20,12.0,Wilshire,70.0,34.0649,-118.3472
2022-02-20,14.0,Wilshire,70.0,34.0533,-118.3415
2022-02-20,15.0,Mission,70.0,34.3021,-118.4467
2022-02-20,15.0,Mission,90.0,34.2337,-118.4632
2022-02-20,15.0,Southwest,70.0,34.0121,-118.3351
2022-02-20,16.0,Hollywood,45.0,34.1042,-118.3072
2022-02-20,16.0,Mission,140.0,34.3109,-118.4744
2022-02-20,17.0,Southwest,70.0,34.023,-118.3283
2022-02-20,18.0,Wilshire,70.0,34.044,-118.3415
2022-02-20,19.0,Hollywood,45.0,34.0951,-118.3052
2022-02-20,19.0,Hollywood,70.0,34.1029,-118.384
2022-02-20,19.0,Mission,70.0,34.2832,-118.4565
2022-02-20,19.0,Mission,25.0,34.2319,-118.4654
2022-02-20,19.0,Mission,45.0,34.2265,-118.4565
2022-02-20,19.0,Mission,70.0,34.2978,-118.4197
2022-02-20,19.0,Southwest,45.0,34.0326,-118.3239
2022-02-20,20.0,Hollywood,45.0,34.1016,-118.3511
2022-02-20,20.0,Southwest,45.0,34.01,-118.2915
2022-02-20,21.0,Hollywood,70.0,34.1038,-118.3158
2022-02-20,21.0,Mission,70.0,34.2526,-118.4406
2022-02-20,21.0,Mission,45.0,34.2509,-118.4599
2022-02-20,22.0,Hollywood,140.0,34.0863,-118.3019
2022-02-20,22.0,Mission,70.0,34.2371,-118.4208
2022-02-20,22.0,Southwest,45.0,34.0164,-118.3089
2022-02-20,23.0,Topanga,70.0,34.2199,-118.5929
2022-02-21,0.0,Mission,45.0,34.2331,-118.4409
2022-02-21,0.0,Southwest,140.0,34.0132,-118.3457
2022-02-21,1.0,Mission,70.0,34.2264,-118.4494
2022-02-21,1.0,Wilshire,25.0,34.0699,-118.3511
2022-02-21,1.0,Wilshire,70.0,34.0374,-118.3742
2022-02-21,2.0,Hollywood,70.0,34.098,-118.3416
2022-02-21,4.0,Hollywood,70.0,34.1016,-118.331
2022-02-21,5.0,Hollywood,45.0,34.1017,-118.3202
2022-02-21,6.0,Southwest,45.0,34.0255,-118.312
2022-02-21,7.0,Topanga,45.0,34.232,-118.6006
2022-02-21,8.0,Southwest,45.0,34.0055,-118.2948
2022-02-21,8.0,Topanga,70.0,34.1609,-118.5915
2022-02-21,9.0,Wilshire,70.0,34.0734,-118.3765
2022-02-21,10.0,Hollywood,25.0,34.0846,-118.306
2022-02-21,10.0,Mission,45.0,34.2918,-118.4506
2022-02-21,12.0,Mission,70.0,34.3055,-118.4357
2022-02-21,12.0,Wilshire,70.0,34.043,-118.3488
2022-02-21,13.0,Mission,70.0,34.2337,-118.4231
2022-02-21,13.0,Topanga,45.0,34.1904,-118.6059
2022-02-21,14.0,Hollywood,25.0,34.1052,-118.3192
2022-02-21,14.0,Southwest,70.0,34.023,-118.367
2022-02-21,14.0,Southwest,25.0,34.0046,-118.2872
2022-02-21,15.0,Hollywood,25.0,34.1005,-118.3092
2022-02-21,15.0,Hollywood,70.0,34.1016,-118.3519
2022-02-21,18.0,Southwest,70.0,34.0273,-118.3024
2022-02-21,18.0,Wilshire,70.0,34.0447,-118.3538
2022-02-21,19.0,Southwest,45.0,34.0108,-118.3182
2022-02-21,20.0,Topanga,45.0,34.2136,-118.5912
2022-02-21,21.0,Mission,45.0,34.2231,-118.4553
2022-02-21,21.0,Topanga,70.0,34.201,-118.6234
2022-02-21,22.0,Hollywood,45.0,34.0962,-118.349
2022-02-21,22.0,Mission,70.0,34.2471,-118.4482
2022-02-21,22.0,Southwest,70.0,34.0347,-118.2809
2022-02-21,22.0,Topanga,45.0,34.1587,-118.6257
2022-02-21,23.0,Hollywood,140.0,34.1016,-118.331
2022-02-22,0.0,Hollywood,90.0,34.0999,-118.3038
2022-02-22,0.0,Wilshire,45.0,34.0464,-118.3234
2022-02-22,1.0,Hollywood,70.0,34.1039,-118.331
2022-02-22,6.0,Wilshire,90.0,34.0467,-118.3407
2022-02-22,7.0,Hollywood,25.0,34.1111,-118.3309
2022-02-22,7.0,Southwest,45.0,34.0348,-118.2876
2022-02-22,7.0,Southwest,45.0,34.0265,-118.3177
2022-02-22,8.0,Southwest,45.0,34.0282,-118.3133
2022-02-22,9.0,Hollywood,70.0,34.0987,-118.3337
2022-02-22,10.0,Southwest,25.0,34.0073,-118.3248
2022-02-22,10.0,Topanga,70.0,34.2083,-118.5975
2022-02-22,11.0,Topanga,25.0,34.2179,-118.6439
2022-02-22,12.0,Hollywood,90.0,34.103,-118.3402
2022-02-22,12.0,Southwest,70.0,34.0265,-118.3717
2022-02-22,12.0,Wilshire,70.0,34.0838,-118.3595
2022-02-22,13.0,Mission,70.0,34.3123,-118.4509
2022-02-22,13.0,Southwest,70.0,34.0062,-118.2827
2022-02-22,13.0,Southwest,70.0,34.023,-118.2777
2022-02-22,13.0,Topanga,70.0,34.2123,-118.606
2022-02-22,13.0,Topanga,70.0,34.1592,-118.6108
2022-02-22,14.0,Hollywood,45.0,34.0886,-118.3027
2022-02-22,14.0,Southwest,90.0,34.0212,-118.2895
2022-02-22,15.0,Hollywood,45.0,34.1006,-118.3417
2022-02-22,15.0,Southwest,140.0,34.0146,-118.3089
2022-02-22,16.0,Hollywood,45.0,34.0853,-118.3288
2022-02-22,16.0,Southwest,70.0,34.0073,-118.29
2022-02-22,16.0,Wilshire,140.0,34.0399,-118.3311
2022-02-22,16.0,Wilshire,50.0,34.0474,-118.3585
2022-02-22,17.0,Hollywood,70.0,34.1017,-118.3093
2022-02-22,17.0,Mission,45.0,34.2482,-118.4502
2022-02-22,18.0,Hollywood,45.0,34.1041,-118.3439
2022-02-22,18.0,Hollywood,70.0,34.0981,-118.3033
2022-02-22,18.0,Southwest,90.0,34.0183,-118.3193
2022-02-22,18.0,Southwest,45.0,34.0137,-118.3152
2022-02-22,18.0,Wilshire,90.0,34.0735,-118.3571
2022-02-22,19.0,Hollywood,70.0,34.1017,-118.318
2022-02-22,19.0,Mission,45.0,34.239,-118.4502
2022-02-22,19.0,Southwest,70.0,34.0149,-118.3045
2022-02-22,19.0,Southwest,70.0,34.0163,-118.3536
2022-02-22,19.0,Southwest,45.0,34.0109,-118.3089
2022-02-22,19.0,Topanga,70.0,34.2143,-118.6206
2022-02-22,20.0,Hollywood,70.0,34.1016,-118.3321
2022-02-22,20.0,Hollywood,45.0,34.1016,-118.35
2022-02-22,20.0,Southwest,25.0,34.0343,-118.2782
2022-02-22,21.0,Mission,45.0,34.2583,-118.4675
2022-02-22,22.0,Hollywood,70.0,34.1016,-118.3321
2022-02-22,22.0,Mission,70.0,34.2179,-118.4553
2022-02-22,22.0,Southwest,70.0,34.0146,-118.3353
2022-02-22,23.0,Hollywood,45.0,34.0962,-118.319
2022-02-22,23.0,Wilshire,70.0,34.0633,-118.3473
2022-02-23,0.0,Mission,45.0,34.2997,-118.4696
2022-02-23,0.0,Wilshire,45.0,34.0534,-118.3459
2022-02-23,1.0,Topanga,70.0,34.2029,-118.5943
2022-02-23,2.0,Southwest,70.0,34.0246,-118.3138
2022-02-23,2.0,Wilshire,70.0,34.0582,-118.3639
2022-02-23,3.0,Hollywood,70.0,34.1017,-118.3224
2022-02-23,5.0,Mission,45.0,34.3051,-118.4276
2022-02-23,9.0,Mission,70.0,34.2427,-118.4568
2022-02-23,9.0,Topanga,70.0,34.2246,-118.5995
2022-02-23,9.0,Wilshire,70.0,34.0665,-118.3662
2022-02-23,10.0,Mission,70.0,34.261,-118.4698
2022-02-23,11.0,Mission,70.0,34.2215,-118.4553
2022-02-23,11.0,Southwest,70.0,34.0272,-118.3537
2022-02-23,11.0,Topanga,70.0,34.2234,-118.5932
2022-02-23,11.0,Wilshire,70.0,34.0402,-118.3581
2022-02-23,12.0,Hollywood,90.0,34.1016,-118.331
2022-02-23,12.0,Mission,70.0,34.2282,-118.4611
2022-02-23,12.0,Topanga,25.0,34.1758,-118.6189
2022-02-23,13.0,Hollywood,45.0,34.1018,-118.3093
2022-02-23,14.0,Hollywood,25.0,34.1042,-118.3072
2022-02-23,14.0,Topanga,25.0,34.172,-118.6233
2022-02-23,15.0,Hollywood,70.0,34.098,-118.3416
2022-02-23,15.0,Hollywood,70.0,34.0998,-118.3211
2022-02-23,15.0,Mission,70.0,34.2299,-118.4517
2022-02-23,15.0,Southwest,70.0,34.0205,-118.3485
2022-02-23,15.0,Southwest,70.0,34.0268,-118.2896
2022-02-23,15.0,Wilshire,70.0,34.039,-118.3458
2022-02-23,16.0,Hollywood,70.0,34.098,-118.3441
2022-02-23,16.0,Southwest,90.0,34.0099,-118.3089
2022-02-23,17.0,Mission,140.0,34.2215,-118.4633
2022-02-23,17.0,Topanga,45.0,34.1792,-118.603
2022-02-23,18.0,Hollywood,70.0,34.1016,-118.3246
2022-02-23,18.0,Southwest,70.0,34.0349,-118.2959
2022-02-23,20.0,Hollywood,45.0,34.0981,-118.3615
2022-02-23,21.0,Hollywood,90.0,34.1098,-118.3289
2022-02-23,21.0,Hollywood,70.0,34.0998,-118.3211
2022-02-23,21.0,Mission,45.0,34.2793,-118.4525
2022-02-23,22.0,Wilshire,45.0,34.0819,-118.3352
2022-02-24,0.0,Hollywood,70.0,34.0908,-118.3025
2022-02-24,0.0,Hollywood,45.0,34.1131,-118.341
2022-02-24,0.0,Mission,90.0,34.2214,-118.4677
2022-02-24,1.0,Hollywood,45.0,34.0987,-118.3337
2022-02-24,4.0,Hollywood,70.0,34.0962,-118.349
2022-02-24,5.0,Hollywood,45.0,34.0926,-118.3179
2022-02-24,5.0,Southwest,45.0,34.0338,-118.337
2022-02-24,6.0,Southwest,25.0,34.0055,-118.3155
2022-02-24,7.0,Hollywood,45.0,34.0929,-118.3048
2022-02-24,7.0,Topanga,140.0,34.2108,-118.5635
2022-02-24,9.0,Southwest,70.0,34.0141,-118.3501
2022-02-24,10.0,Mission,45.0,34.3172,-118.4755
2022-02-24,10.0,Southwest,100.0,34.0141,-118.3501
2022-02-24,11.0,Hollywood,45.0,34.103,-118.3225
2022-02-24,11.0,Topanga,140.0,34.1665,-118.5859
2022-02-24,12.0,Hollywood,25.0,34.0907,-118.3428
2022-02-24,12.0,Mission,70.0,34.2791,-118.4688
2022-02-24,12.0,Southwest,45.0,34.0272,-118.3537
2022-02-24,12.0,Topanga,45.0,34.1758,-118.569
2022-02-24,12.0,Topanga,70.0,34.2282,-118.5951
2022-02-24,13.0,Hollywood,25.0,34.1017,-118.3224
2022-02-24,13.0,Wilshire,70.0,34.05,-118.3485
2022-02-24,14.0,Southwest,45.0,34.0268,-118.2896
2022-02-24,15.0,Mission,90.0,34.3008,-118.4683
2022-02-24,15.0,Southwest,140.0,34.0201,-118.2812
2022-02-24,15.0,Southwest,45.0,34.0268,-118.2896
2022-02-24,16.0,Topanga,45.0,34.2119,-118.6137
2022-02-24,16.0,Wilshire,140.0,34.051,-118.3538
2022-02-24,17.0,Hollywood,45.0,34.1099,-118.3169
2022-02-24,17.0,Southwest,25.0,34.0132,-118.3424
2022-02-24,17.0,Wilshire,70.0,34.0669,-118.3462
2022-02-24,18.0,Mission,45.0,34.2283,-118.4286
2022-02-24,18.0,Mission,70.0,34.2434,-118.4611
2022-02-24,20.0,Topanga,70.0,34.2282,-118.5951
2022-02-24,20.0,Wilshire,45.0,34.0458,-118.3408
2022-02-24,22.0,Wilshire,140.0,34.0837,-118.3659
2022-02-25,0.0,Hollywood,70.0,34.0907,-118.3157
2022-02-25,0.0,Mission,140.0,34.2464,-118.4676
2022-02-25,0.0,Southwest,90.0,34.0352,-118.289
2022-02-25,1.0,Hollywood,70.0,34.0918,-118.3092
2022-02-25,1.0,Hollywood,70.0,34.098,-118.331
2022-02-25,1.0,Wilshire,70.0,34.0398,-118.3435
2022-02-25,4.0,Hollywood,45.0,34.0981,-118.3056
2022-02-25,4.0,Southwest,70.0,34.0265,-118.312
2022-02-25,4.0,Southwest,45.0,34.0228,-118.3138
2022-02-25,5.0,Topanga,70.0,34.1745,-118.6058
2022-02-25,6.0,Hollywood,25.0,34.1182,-118.3695
2022-02-25,6.0,Mission,45.0,34.3234,-118.4929
2022-02-25,6.0,Topanga,25.0,34.1701,-118.6168
2022-02-25,8.0,Mission,70.0,34.2337,-118.4632
2022-02-25,9.0,Mission,45.0,34.2619,-118.4457
2022-02-25,9.0,Southwest,45.0,34.003,-118.3534
2022-02-25,10.0,Southwest,45.0,34.0326,-118.3338
2022-02-25,10.0,Topanga,45.0,34.2096,-118.571
2022-02-25,11.0,Hollywood,25.0,34.1035,-118.3511
2022-02-25,11.0,Hollywood,70.0,34.1,-118.3113
2022-02-25,12.0,Hollywood,70.0,34.1034,-118.3325
2022-02-25,12.0,Hollywood,70.0,34.1004,-118.3022
2022-02-25,12.0,Mission,45.0,34.2319,-118.472
2022-02-25,12.0,Topanga,70.0,34.2156,-118.5885
2022-02-25,12.0,Wilshire,45.0,34.0649,-118.3451
2022-02-25,13.0,Wilshire,25.0,34.0665,-118.3662
2022-02-25,13.0,Wilshire,45.0,34.0838,-118.3627
2022-02-25,13.0,Wilshire,70.0,34.0735,-118.3571
2022-02-25,14.0,Hollywood,70.0,34.1,-118.3113
2022-02-25,14.0,Southwest,70.0,34.0192,-118.3319
2022-02-25,14.0,Topanga,45.0,34.2199,-118.5885
2022-02-25,14.0,Wilshire,45.0,34.0783,-118.3452
2022-02-25,15.0,Southwest,45.0,34.0169,-118.3472
2022-02-25,15.0,Topanga,25.0,34.2391,-118.6073
2022-02-25,16.0,Wilshire,70.0,34.0649,-118.3546
2022-02-25,17.0,Southwest,90.0,34.0276,-118.3229
2022-02-25,18.0,Mission,45.0,34.2341,-118.4153
2022-02-25,18.0,Southwest,90.0,34.0164,-118.3002
2022-02-25,18.0,Southwest,45.0,34.0202,-118.3119
2022-02-25,18.0,Wilshire,45.0,34.0488,-118.3749
2022-02-25,19.0,Mission,90.0,34.2975,-118.4495
2022-02-25,19.0,Southwest,70.0,34.0355,-118.2786
2022-02-25,19.0,Topanga,45.0,34.201,-118.6218
2022-02-25,19.0,Topanga,70.0,34.1904,-118.6059
2022-02-25,19.0,Topanga,90.0,34.1632,-118.6182
2022-02-25,19.0,Wilshire,70.0,34.0374,-118.3532
2022-02-25,19.0,Wilshire,25.0,34.0524,-118.3711
2022-02-25,20.0,Hollywood,45.0,34.1284,-118.3456
2022-02-25,20.0,Mission,70.0,34.3029,-118.4517
2022-02-25,20.0,Southwest,45.0,34.0317,-118.284
2022-02-25,20.0,Southwest,70.0,34.0327,-118.3002
2022-02-25,22.0,Hollywood,90.0,34.0926,-118.3332
2022-02-25,22.0,Wilshire,25.0,34.0656,-118.368
2022-02-25,23.0,Hollywood,70.0,34.0998,-118.3211
2022-02-25,23.0,Southwest,70.0,34.0327,-118.3002
2022-02-25,23.0,Wilshire,25.0,34.0495,-118.3215
2022-02-26,0.0,Topanga,25.0,34.1888,-118.6369
2022-02-26,1.0,Hollywood,45.0,34.0944,-118.3517
2022-02-26,1.0,Mission,70.0,34.2377,-118.4249
2022-02-26,2.0,Hollywood,70.0,34.098,-118.3266
2022-02-26,3.0,Southwest,70.0,34.0261,-118.2774
2022-02-26,4.0,Mission,90.0,34.2265,-118.4565
2022-02-26,5.0,Topanga,70.0,34.201,-118.606
2022-02-26,5.0,Wilshire,70.0,34.0439,-118.3598
2022-02-26,5.0,Wilshire,70.0,34.071,-118.3452
2022-02-26,6.0,Hollywood,45.0,34.0853,-118.3321
2022-02-26,6.0,Wilshire,70.0,34.087,-118.3753
2022-02-26,7.0,Southwest,45.0,34.0219,-118.2959
2022-02-26,8.0,Hollywood,70.0,34.1005,-118.3092
2022-02-26,9.0,Hollywood,70.0,34.1036,-118.3049
2022-02-26,9.0,Wilshire,70.0,34.0485,-118.3526
2022-02-26,9.0,Wilshire,25.0,34.0745,-118.3732
2022-02-26,10.0,Hollywood,25.0,34.0925,-118.3288
2022-02-26,10.0,Southwest,45.0,34.008,-118.3288
2022-02-26,10.0,Southwest,45.0,34.0309,-118.309
2022-02-26,10.0,Southwest,70.0,34.0184,-118.2915
2022-02-26,10.0,Wilshire,70.0,34.0835,-118.3428
2022-02-26,12.0,Mission,45.0,34.2123,-118.4287
2022-02-26,13.0,Mission,70.0,34.2717,-118.4616
2022-02-26,13.0,Topanga,70.0,34.1629,-118.6266
2022-02-26,13.0,Topanga,25.0,34.2047,-118.599
2022-02-26,14.0,Mission,70.0,34.3035,-118.438
2022-02-26,14.0,Southwest,45.0,34.0325,-118.3626
2022-02-26,15.0,Hollywood,70.0,34.0938,-118.3109
2022-02-26,15.0,Topanga,70.0,34.1922,-118.5975
2022-02-26,16.0,Hollywood,70.0,34.0907,-118.3374
2022-02-26,16.0,Southwest,70.0,34.0354,-118.3003
2022-02-26,16.0,Southwest,70.0,34.0215,-118.3515
2022-02-26,16.0,Wilshire,45.0,34.0501,-118.3692
2022-02-26,17.0,Southwest,45.0,34.0243,-118.2876
2022-02-26,17.0,Topanga,45.0,34.2084,-118.5819
2022-02-26,18.0,Mission,90.0,34.3064,-118.4685
2022-02-26,19.0,Mission,45.0,34.2941,-118.447
2022-02-26,19.0,Southwest,70.0,34.0121,-118.3351
2022-02-26,20.0,Southwest,70.0,34.0073,-118.297
2022-02-26,20.0,Topanga,70.0,34.1923,-118.5884
2022-02-26,20.0,Wilshire,25.0,34.0515,-118.3219
2022-02-26,21.0,Hollywood,70.0,34.0889,-118.3405
2022-02-26,21.0,Topanga,45.0,34.2201,-118.5776
2022-02-26,22.0,Hollywood,45.0,34.0993,-118.3136
2022-02-26,22.0,Mission,70.0,34.2104,-118.4355
2022-02-26,22.0,Southwest,70.0,34.0205,-118.3485
2022-02-26,23.0,Southwest,45.0,34.0339,-118.281
2022-02-26,23.0,Topanga,70.0,34.2176,-118.6017
2022-02-26,23.0,Topanga,45.0,34.2065,-118.5967
2022-02-26,23.0,Topanga,140.0,34.1865,-118.6087
2022-02-27,1.0,Hollywood,70.0,34.0998,-118.3502
2022-02-27,1.0,Mission,70.0,34.2988,-118.4463
2022-02-27,2.0,Hollywood,210.0,34.1015,-118.3417
2022-02-27,3.0,Topanga,25.0,34.2047,-118.5688
2022-02-27,3.0,Topanga,70.0,34.1865,-118.6103
2022-02-27,3.0,Wilshire,70.0,34.0495,-118.3215
2022-02-27,4.0,Southwest,70.0,34.0285,-118.3667
2022-02-27,6.0,Topanga,25.0,34.2141,-118.6157
2022-02-27,7.0,Hollywood,70.0,34.0962,-118.3237
2022-02-27,7.0,Mission,25.0,34.2389,-118.4449
2022-02-27,8.0,Wilshire,70.0,34.0846,-118.3464
2022-02-27,9.0,Southwest,70.0,34.0056,-118.2816
2022-02-27,10.0,Wilshire,70.0,34.0699,-118.3511
2022-02-27,11.0,Hollywood,70.0,34.0949,-118.3092
2022-02-27,12.0,Topanga,70.0,34.1938,-118.5723
2022-02-27,12.0,Topanga,50.0,34.201,-118.6044
2022-02-27,12.0,Topanga,70.0,34.1772,-118.5957
2022-02-27,12.0,Wilshire,70.0,34.0668,-118.3573
2022-02-27,13.0,Hollywood,70.0,34.1038,-118.3151
2022-02-27,13.0,Hollywood,70.0,34.1015,-118.3401
2022-02-27,13.0,Southwest,25.0,34.0055,-118.2872
2022-02-27,13.0,Southwest,70.0,34.0037,-118.3281
2022-02-27,13.0,Topanga,45.0,34.1865,-118.6103
2022-02-27,13.0,Topanga,70.0,34.2071,-118.5776
2022-02-27,14.0,Mission,25.0,34.3257,-118.4808
2022-02-27,14.0,Mission,70.0,34.2215,-118.4553
2022-02-27,14.0,Southwest,70.0,34.0222,-118.333
2022-02-27,14.0,Southwest,45.0,34.0274,-118.285
2022-02-27,15.0,Mission,70.0,34.3041,-118.4162
2022-02-27,15.0,Southwest,45.0,34.0104,-118.3398
2022-02-27,16.0,Hollywood,70.0,34.0935,-118.3245
2022-02-27,16.0,Topanga,45.0,34.1958,-118.5666
2022-02-27,17.0,Hollywood,45.0,34.0998,-118.3447
2022-02-27,17.0,Hollywood,70.0,34.1052,-118.3252
2022-02-27,17.0,Mission,45.0,34.3027,-118.4357
2022-02-27,17.0,Mission,70.0,34.2482,-118.4502
2022-02-27,18.0,Southwest,45.0,34.0306,-118.3203
2022-02-27,18.0,Southwest,70.0,34.016,-118.346
2022-02-27,18.0,Southwest,45.0,34.0325,-118.3639
2022-02-27,19.0,Hollywood,45.0,34.0962,-118.3582
2022-02-27,19.0,Mission,90.0,34.3095,-118.4671
2022-02-27,19.0,Southwest,25.0,34.0182,-118.2959
2022-02-27,20.0,Southwest,140.0,34.0256,-118.3305
2022-02-27,21.0,Topanga,70.0,34.1913,-118.5942
2022-02-27,22.0,Southwest,70.0,34.0145,-118.298
2022-02-27,22.0,Topanga,45.0,34.1733,-118.5975
2022-02-27,22.0,Topanga,70.0,34.1631,-118.5928
2022-02-27,23.0,Hollywood,70.0,34.0981,-118.3113
2022-02-27,23.0,Mission,140.0,34.2319,-118.4698
2022-02-28,0.0,Topanga,70.0,34.1829,-118.6102
2022-02-28,1.0,Southwest,45.0,34.0359,-118.3189
2022-02-28,2.0,Hollywood,70.0,34.103,-118.3225
2022-02-28,2.0,Wilshire,70.0,34.0836,-118.3765
2022-02-28,3.0,Wilshire,70.0,34.0818,-118.3574
2022-02-28,5.0,Southwest,45.0,34.0247,-118.3669
2022-02-28,6.0,Hollywood,70.0,34.0928,-118.3092
2022-02-28,6.0,Southwest,70.0,34.0289,-118.3487
2022-02-28,7.0,Topanga,70.0,34.2282,-118.5951
2022-02-28,9.0,Southwest,140.0,34.036,-118.2756
2022-02-28,10.0,Hollywood,70.0,34.1024,-118.3123
2022-02-28,10.0,Hollywood,90.0,34.0885,-118.3092
2022-02-28,10.0,Southwest,70.0,34.0171,-118.3531
2022-02-28,11.0,Mission,70.0,34.2337,-118.4632
2022-02-28,11.0,Mission,25.0,34.2966,-118.4576
2022-02-28,12.0,Mission,70.0,34.2293,-118.4175
2022-02-28,12.0,Southwest,25.0,34.0146,-118.3349
2022-02-28,12.0,Topanga,70.0,34.2029,-118.5906
2022-02-28,12.0,Topanga,50.0,34.1741,-118.5777
2022-02-28,12.0,Wilshire,25.0,34.0672,-118.3518
2022-02-28,12.0,Wilshire,25.0,34.0539,-118.3287
2022-02-28,13.0,Hollywood,70.0,34.1071,-118.3252
2022-02-28,13.0,Southwest,90.0,34.0096,-118.2857
