DATETIME,Total Score,AREA NAME,LAT,LON
2025-03-24 14:00:00,71.02306,Wilshire,34.0853,-118.3475
2025-03-24 15:00:00,73.03745,Hollywood,34.0944,-118.3277
2025-03-24 15:00:00,71.552666,Topanga,34.2096,-118.5754
2025-03-24 16:00:00,76.05724,Southwest,34.0184,-118.2952
2025-03-24 17:00:00,75.15664,Hollywood,34.0938,-118.3136
2025-03-24 17:00:00,74.14403,Wilshire,34.0762,-118.3555
2025-03-24 18:00:00,76.25629,Hollywood,34.1016,-118.3417
2025-03-24 18:00:00,72.55204,Mission,34.3247,-118.4123
2025-03-24 19:00:00,77.41096,Hollywood,34.0879,-118.3041
2025-03-24 19:00:00,75.387566,Mission,34.2353,-118.4411
2025-03-24 22:00:00,81.25905,Hollywood,34.1016,-118.3433
2025-03-24 23:00:00,84.54012,Southwest,34.0146,-118.3067
2025-03-24 23:00:00,82.33254,Topanga,34.2198,-118.6003
2025-03-25 00:00:00,75.31147,Mission,34.2352,-118.4339
2025-03-25 00:00:00,75.717415,Southwest,34.0255,-118.3548
2025-03-25 02:00:00,72.52816,Mission,34.2428,-118.4252
2025-03-25 03:00:00,71.2178,Mission,34.2608,-118.4529
2025-03-25 03:00:00,71.781044,Southwest,34.0355,-118.3041
2025-03-25 05:00:00,66.40319,Topanga,34.201,-118.5885
2025-03-25 08:00:00,70.17935,Southwest,34.02,-118.3002
2025-03-25 08:00:00,67.06839,Topanga,34.1665,-118.651
2025-03-25 09:00:00,67.6758,Mission,34.2269,-118.4394
2025-03-25 10:00:00,71.16909,Southwest,34.02,-118.2915
2025-03-25 11:00:00,71.0459,Hollywood,34.0998,-118.3211
2025-03-25 14:00:00,74.62268,Southwest,34.0276,-118.3229
2025-03-25 15:00:00,72.70101,Hollywood,34.1146,-118.3364
2025-03-25 15:00:00,71.76901,Wilshire,34.0818,-118.3532
2025-03-25 17:00:00,71.783745,Mission,34.3232,-118.4695
2025-03-25 17:00:00,77.299416,Southwest,34.0151,-118.3422
2025-03-25 18:00:00,74.86886,Topanga,34.2132,-118.5689
2025-03-25 19:00:00,73.762985,Mission,34.3248,-118.4239
2025-03-25 19:00:00,79.45192,Southwest,34.011,-118.3351
2025-03-25 19:00:00,76.016,Topanga,34.2258,-118.5994
2025-03-25 19:00:00,77.25103,Wilshire,34.0673,-118.3677
2025-03-25 20:00:00,78.54127,Hollywood,34.1015,-118.3434
2025-03-25 22:00:00,78.792564,Mission,34.2522,-118.4339
2025-03-25 23:00:00,80.21922,Mission,34.2588,-118.4423
2025-03-25 23:00:00,84.13456,Southwest,34.0316,-118.2915
2025-03-25 23:00:00,83.9262,Wilshire,34.0558,-118.3706
2025-03-26 00:00:00,75.68296,Southwest,34.0065,-118.2872
2025-03-26 01:00:00,78.13087,Hollywood,34.1069,-118.324
2025-03-26 04:00:00,71.04986,Southwest,34.0328,-118.323
2025-03-26 04:00:00,67.30471,Wilshire,34.0459,-118.3374
2025-03-26 05:00:00,69.68697,Mission,34.2297,-118.4463
2025-03-26 06:00:00,69.92387,Southwest,34.0309,-118.3041
2025-03-26 08:00:00,66.43117,Topanga,34.1847,-118.5888
2025-03-26 09:00:00,67.780754,Mission,34.2231,-118.4535
2025-03-26 09:00:00,66.340324,Topanga,34.2071,-118.5754
2025-03-26 11:00:00,71.07966,Hollywood,34.1016,-118.3387
2025-03-26 11:00:00,72.123024,Southwest,34.0222,-118.3227
2025-03-26 11:00:00,67.62314,Topanga,34.2136,-118.5912
2025-03-26 12:00:00,71.36151,Hollywood,34.1015,-118.3434
2025-03-26 13:00:00,69.88408,Mission,34.23,-118.4644
2025-03-26 13:00:00,69.85623,Topanga,34.1957,-118.5688
2025-03-26 14:00:00,72.29349,Hollywood,34.0908,-118.3266
2025-03-26 14:00:00,70.702095,Topanga,34.2047,-118.5688
2025-03-26 15:00:00,73.07406,Hollywood,34.0981,-118.3577
2025-03-26 15:00:00,70.04395,Mission,34.2956,-118.4537
2025-03-26 18:00:00,77.742325,Southwest,34.0268,-118.2808
2025-03-26 19:00:00,73.72134,Mission,34.3203,-118.4082
2025-03-26 19:00:00,76.24433,Topanga,34.2047,-118.5792
2025-03-26 20:00:00,78.574196,Hollywood,34.0998,-118.3479
2025-03-26 21:00:00,79.952385,Hollywood,34.0999,-118.3616
2025-03-26 21:00:00,78.08434,Mission,34.2184,-118.4547
2025-03-26 22:00:00,83.09666,Southwest,34.0273,-118.3622
2025-03-26 22:00:00,81.73646,Topanga,34.1582,-118.5932
2025-03-26 22:00:00,81.950294,Wilshire,34.0764,-118.3786
2025-03-26 23:00:00,84.62377,Southwest,34.017,-118.3471
2025-03-27 00:00:00,75.63109,Mission,34.2166,-118.4618
2025-03-27 00:00:00,75.343704,Southwest,34.0337,-118.3031
2025-03-27 03:00:00,75.89367,Hollywood,34.0943,-118.331
2025-03-27 04:00:00,66.42004,Topanga,34.2112,-118.5842
2025-03-27 05:00:00,66.02215,Topanga,34.2222,-118.5929
2025-03-27 07:00:00,70.491554,Southwest,34.0009,-118.3269
2025-03-27 07:00:00,66.187805,Topanga,34.1926,-118.6059
2025-03-27 08:00:00,70.331856,Southwest,34.0099,-118.3089
2025-03-27 11:00:00,71.842636,Southwest,34.0309,-118.3024
2025-03-27 12:00:00,69.63645,Topanga,34.1583,-118.6224
2025-03-27 13:00:00,70.89884,Wilshire,34.0544,-118.3502
2025-03-27 14:00:00,72.334076,Hollywood,34.0944,-118.3506
2025-03-27 14:00:00,69.59961,Mission,34.2732,-118.4383
2025-03-27 15:00:00,70.84016,Mission,34.2445,-118.4323
2025-03-27 15:00:00,72.53752,Topanga,34.1683,-118.6255
2025-03-27 15:00:00,72.23267,Wilshire,34.0399,-118.3201
2025-03-27 17:00:00,72.94226,Mission,34.2454,-118.4505
2025-03-27 17:00:00,77.48658,Southwest,33.9985,-118.3308
2025-03-27 17:00:00,73.910706,Topanga,34.2065,-118.5906
2025-03-27 18:00:00,76.07134,Hollywood,34.0981,-118.3113
2025-03-27 18:00:00,74.11625,Mission,34.2376,-118.4481
2025-03-27 18:00:00,77.886406,Southwest,34.0219,-118.2959
2025-03-27 20:00:00,80.5425,Southwest,34.0199,-118.3556
2025-03-27 21:00:00,77.91893,Mission,34.2235,-118.446
2025-03-27 21:00:00,79.48783,Topanga,34.1884,-118.5709
2025-03-27 22:00:00,70.69831,Hollywood,0.0,0.0
2025-03-27 23:00:00,84.603264,Southwest,34.0199,-118.3608
2025-03-28 00:00:00,75.59893,Southwest,34.0156,-118.3089
2025-03-28 03:00:00,75.8368,Hollywood,34.0992,-118.3414
2025-03-28 04:00:00,68.96938,Mission,34.3275,-118.4247
2025-03-28 05:00:00,68.51761,Mission,34.309,-118.4719
2025-03-28 06:00:00,67.61534,Wilshire,34.0436,-118.3513
2025-03-28 07:00:00,70.13345,Southwest,34.0092,-118.29
2025-03-28 07:00:00,66.376,Topanga,34.1772,-118.6002
2025-03-28 09:00:00,71.12861,Hollywood,34.1016,-118.3417
2025-03-28 10:00:00,70.931435,Hollywood,34.1016,-118.3489
2025-03-28 10:00:00,66.154205,Mission,34.3207,-118.4643
2025-03-28 11:00:00,71.05901,Hollywood,34.098,-118.331
2025-03-28 11:00:00,67.42646,Topanga,34.2239,-118.6017
2025-03-28 12:00:00,70.286095,Wilshire,34.0637,-118.3562
2025-03-28 14:00:00,72.1045,Hollywood,34.1048,-118.346
2025-03-28 15:00:00,69.86031,Mission,34.309,-118.4719
2025-03-28 15:00:00,75.39286,Southwest,34.0111,-118.2872
2025-03-28 15:00:00,72.24181,Wilshire,34.0399,-118.326
2025-03-28 16:00:00,70.44866,Mission,34.3238,-118.4387
2025-03-28 16:00:00,72.89045,Wilshire,34.0649,-118.3451
2025-03-28 18:00:00,76.0304,Hollywood,34.1146,-118.3607
2025-03-28 18:00:00,78.30117,Southwest,34.0149,-118.3524
2025-03-28 19:00:00,75.61257,Mission,34.2215,-118.4655
2025-03-28 19:00:00,79.015175,Southwest,34.0228,-118.3089
2025-03-28 19:00:00,76.58504,Topanga,34.2034,-118.649
2025-03-28 22:00:00,78.559906,Mission,34.2653,-118.4468
2025-03-28 23:00:00,82.46907,Hollywood,34.1075,-118.3295
2025-03-28 23:00:00,79.64922,Mission,34.3007,-118.4747
2025-03-29 00:00:00,75.29502,Mission,34.2217,-118.4144
2025-03-29 01:00:00,74.092865,Mission,34.2249,-118.4637
2025-03-29 02:00:00,72.475,Mission,34.2385,-118.4293
2025-03-29 02:00:00,72.881004,Southwest,34.0132,-118.2945
2025-03-29 05:00:00,73.65564,Hollywood,34.1005,-118.3223
2025-03-29 10:00:00,70.818695,Hollywood,34.0981,-118.32
2025-03-29 10:00:00,68.04235,Mission,34.2172,-118.4685
2025-03-29 10:00:00,71.16871,Southwest,34.0219,-118.2959
2025-03-29 11:00:00,72.16045,Southwest,34.0145,-118.298
2025-03-29 12:00:00,71.083824,Hollywood,34.1131,-118.341
2025-03-29 14:00:00,69.27595,Mission,34.3007,-118.4747
2025-03-29 14:00:00,74.82638,Southwest,34.0098,-118.3012
2025-03-29 16:00:00,70.85772,Mission,34.3086,-118.4714
2025-03-29 16:00:00,72.804276,Topanga,34.201,-118.6103
2025-03-29 17:00:00,74.37855,Wilshire,34.0486,-118.3385
2025-03-29 18:00:00,76.08971,Hollywood,34.1107,-118.3646
2025-03-29 18:00:00,72.76329,Mission,34.3086,-118.4317
2025-03-29 18:00:00,75.49106,Topanga,34.1864,-118.6234
2025-03-29 19:00:00,77.17963,Hollywood,34.0998,-118.3237
2025-03-29 19:00:00,75.875656,Topanga,34.2192,-118.5739
2025-03-29 20:00:00,78.40113,Wilshire,34.0837,-118.3703
2025-03-29 21:00:00,79.80256,Hollywood,34.0944,-118.3266
2025-03-29 21:00:00,76.96327,Mission,34.283,-118.4635
2025-03-29 21:00:00,81.74796,Southwest,34.0073,-118.3182
2025-03-29 22:00:00,83.12111,Southwest,34.0133,-118.3486
2025-03-29 23:00:00,79.3092,Mission,34.308,-118.4362
2025-03-30 01:00:00,77.98753,Hollywood,34.1018,-118.3071
2025-03-30 01:00:00,69.79545,Topanga,34.1555,-118.6249
2025-03-30 02:00:00,76.80135,Hollywood,34.1005,-118.3148
2025-03-30 08:00:00,70.35188,Southwest,34.0126,-118.3403
2025-03-30 08:00:00,68.05912,Wilshire,34.0687,-118.3746
2025-03-30 09:00:00,70.25224,Southwest,34.023,-118.2777
2025-03-30 09:00:00,66.23383,Topanga,34.2104,-118.5858
2025-03-30 09:00:00,68.854385,Wilshire,34.0483,-118.3716
2025-03-30 10:00:00,70.853775,Hollywood,34.0987,-118.3337
2025-03-30 10:00:00,66.80422,Mission,34.283,-118.4635
2025-03-30 10:00:00,71.21726,Southwest,34.0336,-118.3441
2025-03-30 11:00:00,66.757576,Mission,34.2973,-118.409
2025-03-30 11:00:00,68.021965,Topanga,34.1827,-118.5903
2025-03-30 12:00:00,73.20133,Southwest,34.0109,-118.3089
2025-03-30 12:00:00,68.94044,Topanga,34.1847,-118.5928
2025-03-30 13:00:00,71.560196,Hollywood,34.103,-118.3402
2025-03-30 14:00:00,71.718834,Hollywood,34.1127,-118.3075
2025-03-30 15:00:00,71.30898,Mission,34.2249,-118.4637
2025-03-30 16:00:00,72.26679,Mission,34.2247,-118.4677
2025-03-30 17:00:00,74.72567,Wilshire,34.0375,-118.3742
2025-03-30 18:00:00,73.518196,Mission,34.2673,-118.4464
2025-03-30 18:00:00,75.28695,Topanga,34.1884,-118.5975
2025-03-30 18:00:00,75.64097,Wilshire,34.0648,-118.3681
2025-03-30 19:00:00,77.07552,Hollywood,34.1005,-118.3115
2025-03-30 19:00:00,76.74801,Topanga,34.1685,-118.5777
2025-03-30 21:00:00,81.423195,Southwest,34.0256,-118.3212
2025-03-30 22:00:00,83.0525,Southwest,34.0101,-118.3341
2025-03-31 00:00:00,79.65389,Hollywood,34.1046,-118.3461
2025-03-31 00:00:00,75.03691,Mission,34.2468,-118.4502
2025-03-31 01:00:00,74.093636,Southwest,34.0075,-118.2819
2025-03-31 02:00:00,72.88932,Southwest,34.0073,-118.2959
2025-03-31 03:00:00,66.96635,Topanga,34.2047,-118.5994
2025-03-31 04:00:00,67.272804,Topanga,34.1647,-118.641
2025-03-31 05:00:00,69.54992,Mission,34.2265,-118.4553
2025-03-31 06:00:00,66.36417,Topanga,34.1722,-118.5828
2025-03-31 08:00:00,65.8361,Topanga,34.2136,-118.5912
2025-03-31 09:00:00,70.95337,Hollywood,34.1016,-118.3252
2025-03-31 09:00:00,70.67224,Southwest,34.0099,-118.3089
2025-03-31 09:00:00,68.685905,Wilshire,34.0506,-118.3506
2025-03-31 10:00:00,68.868256,Wilshire,34.0761,-118.3555
2025-03-31 11:00:00,69.575905,Wilshire,34.073,-118.3731
2025-03-31 12:00:00,71.06046,Hollywood,34.1053,-118.3192
2025-03-31 13:00:00,69.54914,Mission,34.2356,-118.4263
2025-03-31 13:00:00,74.11387,Southwest,34.0073,-118.298
2025-03-31 13:00:00,70.01536,Topanga,34.1912,-118.5941
2025-03-31 14:00:00,72.19283,Hollywood,34.0944,-118.3405
2025-03-31 15:00:00,72.4518,Hollywood,34.129,-118.3669
2025-03-31 16:00:00,76.086815,Southwest,34.0146,-118.313
2025-03-31 17:00:00,74.06864,Topanga,34.1975,-118.6147
2025-03-31 18:00:00,72.49082,Mission,34.3238,-118.4387
2025-03-31 19:00:00,77.32608,Hollywood,34.0999,-118.3616
2025-03-31 20:00:00,76.38532,Mission,34.2427,-118.4702
2025-03-31 21:00:00,77.899605,Mission,34.2247,-118.4699
2025-03-31 21:00:00,79.194145,Topanga,34.2011,-118.5819
2025-03-31 21:00:00,80.30194,Wilshire,34.0483,-118.3318
2025-03-31 22:00:00,77.784584,Mission,34.3237,-118.4923
2025-03-31 23:00:00,84.091995,Southwest,34.02,-118.2944
2025-03-31 23:00:00,82.783,Topanga,34.1719,-118.5684
2025-04-01 00:00:00,74.470024,Mission,34.2943,-118.4556
2025-04-01 00:00:00,75.47793,Southwest,34.0203,-118.3177
2025-04-01 00:00:00,70.42392,Topanga,34.2011,-118.571
2025-04-01 01:00:00,72.94817,Mission,34.2943,-118.4556
2025-04-01 01:00:00,74.24827,Southwest,34.0161,-118.3546
2025-04-01 01:00:00,68.19199,Wilshire,34.0533,-118.3402
2025-04-01 02:00:00,72.76481,Mission,34.2127,-118.4309
2025-04-01 02:00:00,72.75948,Southwest,34.0155,-118.3023
2025-04-01 05:00:00,65.802795,Topanga,34.2248,-118.5907
2025-04-01 07:00:00,69.97668,Southwest,34.0183,-118.3171
2025-04-01 07:00:00,67.9787,Wilshire,34.0353,-118.3605
2025-04-01 08:00:00,71.364494,Hollywood,34.1052,-118.3333
2025-04-01 08:00:00,69.90897,Southwest,34.0315,-118.3275
2025-04-01 08:00:00,65.98716,Topanga,34.2083,-118.6082
2025-04-01 09:00:00,70.880424,Hollywood,34.1,-118.3113
2025-04-01 09:00:00,67.443146,Mission,34.2265,-118.433
2025-04-01 10:00:00,67.08337,Mission,34.261,-118.4461
2025-04-01 10:00:00,71.30228,Southwest,34.0142,-118.2915
2025-04-01 10:00:00,66.650795,Topanga,34.2092,-118.5649
2025-04-01 11:00:00,68.00477,Mission,34.239,-118.446
2025-04-01 11:00:00,72.42773,Southwest,34.0177,-118.3488
2025-04-01 11:00:00,67.7304,Topanga,34.1921,-118.5785
2025-04-01 12:00:00,71.398224,Hollywood,34.098,-118.3643
2025-04-01 12:00:00,67.18937,Mission,34.3127,-118.4198
2025-04-01 12:00:00,73.00765,Southwest,34.02,-118.3029
2025-04-01 12:00:00,68.66041,Topanga,34.2029,-118.6103
2025-04-01 12:00:00,70.02084,Wilshire,34.0743,-118.3648
2025-04-01 13:00:00,71.32022,Hollywood,34.1036,-118.3049
2025-04-01 13:00:00,73.68863,Southwest,34.034,-118.3133
2025-04-01 13:00:00,70.87794,Wilshire,34.0447,-118.3538
2025-04-01 14:00:00,72.23921,Hollywood,34.098,-118.3656
2025-04-01 15:00:00,72.749664,Hollywood,34.1046,-118.3461
2025-04-01 15:00:00,75.41784,Southwest,34.0092,-118.2872
2025-04-01 16:00:00,71.75538,Mission,34.2387,-118.4263
2025-04-01 16:00:00,73.16262,Topanga,34.1682,-118.5787
2025-04-01 17:00:00,73.93964,Topanga,34.1938,-118.5839
2025-04-01 17:00:00,74.62334,Wilshire,34.0364,-118.3601
2025-04-01 18:00:00,77.86333,Southwest,34.0112,-118.2827
2025-04-01 18:00:00,75.93401,Topanga,34.1532,-118.6174
2025-04-01 18:00:00,75.53866,Wilshire,34.0588,-118.3394
2025-04-01 19:00:00,79.03823,Southwest,34.0091,-118.2915
2025-04-01 19:00:00,76.746544,Wilshire,34.0761,-118.3555
2025-04-01 20:00:00,78.38972,Hollywood,34.1046,-118.3489
2025-04-01 20:00:00,74.709206,Mission,34.3213,-118.4088
2025-04-01 20:00:00,80.080765,Southwest,34.0168,-118.2931
2025-04-01 20:00:00,77.7687,Topanga,34.1956,-118.5943
2025-04-01 21:00:00,79.87133,Hollywood,34.0907,-118.3384
2025-04-01 21:00:00,77.85716,Mission,34.2247,-118.4677
2025-04-01 21:00:00,81.31643,Southwest,34.0219,-118.3031
2025-04-01 22:00:00,79.21769,Mission,34.2247,-118.4677
2025-04-01 22:00:00,82.77698,Southwest,34.0054,-118.2842
2025-04-01 23:00:00,82.37175,Hollywood,34.1018,-118.3033
2025-04-01 23:00:00,81.9544,Topanga,34.2282,-118.6017
2025-04-02 00:00:00,70.381645,Topanga,34.2139,-118.6103
2025-04-02 01:00:00,72.30686,Mission,34.3244,-118.4143
2025-04-02 04:00:00,70.991066,Southwest,34.0073,-118.2941
2025-04-02 06:00:00,68.53514,Mission,34.2374,-118.466
2025-04-02 06:00:00,69.86909,Southwest,34.0155,-118.2974
2025-04-02 06:00:00,67.044014,Wilshire,34.0753,-118.3837
2025-04-02 07:00:00,72.10433,Hollywood,34.0997,-118.335
2025-04-02 08:00:00,67.41508,Mission,34.2427,-118.4702
2025-04-02 08:00:00,65.59094,Topanga,34.218,-118.5656
2025-04-02 09:00:00,70.89856,Hollywood,34.0997,-118.3206
2025-04-02 09:00:00,65.91102,Topanga,34.2203,-118.5689
2025-04-02 09:00:00,68.42084,Wilshire,34.0623,-118.3483
2025-04-02 11:00:00,68.06045,Mission,34.2427,-118.4702
2025-04-02 11:00:00,72.28842,Southwest,34.0146,-118.313
2025-04-02 11:00:00,69.41909,Wilshire,34.0761,-118.3659
2025-04-02 12:00:00,71.24329,Hollywood,34.0944,-118.3266
2025-04-02 12:00:00,73.30222,Southwest,34.0108,-118.3204
2025-04-02 12:00:00,70.40182,Wilshire,34.0394,-118.3426
2025-04-02 13:00:00,74.28878,Southwest,34.0125,-118.3435
2025-04-02 13:00:00,69.90984,Topanga,34.201,-118.6129
2025-04-02 15:00:00,72.87198,Hollywood,34.0835,-118.3028
2025-04-02 15:00:00,71.31977,Mission,34.2231,-118.4677
2025-04-02 15:00:00,72.081856,Topanga,34.1829,-118.6015
2025-04-02 16:00:00,76.18337,Southwest,34.0202,-118.3556
2025-04-02 17:00:00,74.9184,Hollywood,34.1006,-118.3417
2025-04-02 17:00:00,72.563995,Mission,34.2544,-118.4439
2025-04-02 17:00:00,76.999,Southwest,34.0309,-118.3695
2025-04-02 17:00:00,73.87775,Topanga,34.2028,-118.6081
2025-04-02 17:00:00,74.021935,Wilshire,34.0672,-118.3518
2025-04-02 18:00:00,74.08173,Mission,34.2336,-118.4592
2025-04-02 18:00:00,75.36753,Topanga,34.1812,-118.6077
2025-04-02 19:00:00,75.129295,Mission,34.2354,-118.4502
2025-04-02 19:00:00,78.8862,Southwest,34.0277,-118.3272
2025-04-02 20:00:00,75.947075,Mission,34.2546,-118.4379
2025-04-02 20:00:00,77.592964,Topanga,34.2047,-118.5975
2025-04-02 21:00:00,81.58081,Southwest,34.0176,-118.3458
2025-04-02 21:00:00,79.154015,Topanga,34.2029,-118.5929
2025-04-02 22:00:00,78.84356,Mission,34.2313,-118.4205
2025-04-02 23:00:00,82.49674,Hollywood,34.1032,-118.3348
2025-04-02 23:00:00,82.06284,Topanga,34.212,-118.5754
2025-04-02 23:00:00,83.81117,Wilshire,34.0351,-118.3618
2025-04-03 00:00:00,79.472664,Hollywood,34.1,-118.3056
2025-04-03 02:00:00,72.36768,Mission,34.239,-118.4448
2025-04-03 02:00:00,67.34319,Wilshire,34.0675,-118.3605
2025-04-03 04:00:00,66.36393,Topanga,34.201,-118.5885
2025-04-03 05:00:00,70.31432,Southwest,34.0146,-118.313
2025-04-03 06:00:00,68.609985,Mission,34.2282,-118.4592
2025-04-03 06:00:00,67.17763,Wilshire,34.0584,-118.366
2025-04-03 08:00:00,70.001015,Southwest,34.0132,-118.2921
2025-04-03 09:00:00,70.65531,Hollywood,34.1093,-118.3093
2025-04-03 09:00:00,68.864296,Wilshire,34.0353,-118.3605
2025-04-03 11:00:00,72.3995,Southwest,34.0146,-118.3301
2025-04-03 11:00:00,69.4207,Wilshire,34.0708,-118.3563
2025-04-03 12:00:00,73.40745,Southwest,34.0073,-118.3248
2025-04-03 13:00:00,68.03156,Mission,34.3155,-118.4343
2025-04-03 14:00:00,71.86244,Hollywood,34.1017,-118.3147
2025-04-03 14:00:00,74.66822,Southwest,34.0333,-118.3505
2025-04-03 14:00:00,70.62012,Topanga,34.2071,-118.5768
2025-04-03 15:00:00,70.939186,Mission,34.2428,-118.4675
2025-04-03 15:00:00,75.237755,Southwest,34.0247,-118.306
2025-04-03 16:00:00,73.77953,Hollywood,34.098,-118.3441
2025-04-03 16:00:00,75.68374,Southwest,34.0287,-118.2959
2025-04-03 18:00:00,74.906075,Topanga,34.1938,-118.5677
2025-04-03 18:00:00,75.60165,Wilshire,34.0455,-118.3189
2025-04-03 19:00:00,77.10972,Hollywood,34.1016,-118.3417
2025-04-03 19:00:00,79.09647,Southwest,34.0238,-118.3582
2025-04-03 20:00:00,78.23991,Hollywood,34.103,-118.3225
2025-04-03 20:00:00,76.29928,Mission,34.2314,-118.4374
2025-04-03 20:00:00,79.863884,Southwest,34.0338,-118.3189
2025-04-03 20:00:00,77.11656,Topanga,34.2315,-118.6029
2025-04-03 21:00:00,79.826,Hollywood,34.0981,-118.3577
2025-04-03 21:00:00,78.87467,Topanga,34.2197,-118.6016
2025-04-03 22:00:00,81.061935,Hollywood,34.1016,-118.331
2025-04-03 22:00:00,82.62719,Southwest,34.0325,-118.3576
2025-04-03 22:00:00,81.184364,Topanga,34.1681,-118.5696
2025-04-04 00:00:00,79.60658,Hollywood,34.089,-118.3146
2025-04-04 00:00:00,70.65278,Topanga,34.1974,-118.6399
2025-04-04 01:00:00,77.890144,Hollywood,34.1017,-118.3245
2025-04-04 01:00:00,74.0321,Southwest,34.0073,-118.2894
2025-04-04 01:00:00,69.12826,Topanga,34.1974,-118.6399
2025-04-04 02:00:00,72.3929,Mission,34.2427,-118.4702
2025-04-04 03:00:00,75.6543,Hollywood,34.0926,-118.3352
2025-04-04 03:00:00,71.68763,Southwest,34.0083,-118.29
2025-04-04 03:00:00,66.5155,Topanga,34.2201,-118.582
2025-04-04 04:00:00,69.79248,Mission,34.2578,-118.4398
2025-04-04 04:00:00,66.89684,Wilshire,34.0478,-118.347
2025-04-04 06:00:00,67.07198,Wilshire,34.0495,-118.3215
2025-04-04 08:00:00,66.451355,Topanga,34.1753,-118.6015
2025-04-04 08:00:00,67.787346,Wilshire,34.0753,-118.3849
2025-04-04 09:00:00,70.955376,Hollywood,34.0896,-118.3114
2025-04-04 09:00:00,70.85546,Southwest,34.0107,-118.3467
2025-04-04 10:00:00,71.4251,Southwest,34.0146,-118.313
2025-04-04 10:00:00,69.12702,Wilshire,34.0536,-118.3671
2025-04-04 12:00:00,71.33069,Hollywood,34.0871,-118.3277
2025-04-04 12:00:00,68.32034,Topanga,34.2083,-118.5754
2025-04-04 12:00:00,70.394165,Wilshire,34.0412,-118.3619
2025-04-04 13:00:00,71.28449,Hollywood,34.1036,-118.3093
2025-04-04 13:00:00,69.382706,Mission,34.2555,-118.4674
2025-04-04 13:00:00,69.84668,Topanga,34.1974,-118.5943
2025-04-04 14:00:00,71.10322,Wilshire,34.0621,-118.3365
2025-04-04 15:00:00,75.6566,Southwest,34.0163,-118.3524
2025-04-04 15:00:00,72.11838,Topanga,34.1864,-118.6234
2025-04-04 15:00:00,71.68013,Wilshire,34.0736,-118.3451
2025-04-04 16:00:00,73.7387,Hollywood,34.098,-118.3414
2025-04-04 16:00:00,70.810356,Mission,34.3005,-118.4678
2025-04-04 16:00:00,75.729576,Southwest,34.0326,-118.32
2025-04-04 16:00:00,72.70158,Wilshire,34.0619,-118.3275
2025-04-04 17:00:00,74.88009,Hollywood,34.1016,-118.3489
2025-04-04 17:00:00,76.971886,Southwest,34.0055,-118.2915
2025-04-04 17:00:00,73.99763,Wilshire,34.0753,-118.3849
2025-04-04 18:00:00,75.320564,Wilshire,34.0708,-118.3563
2025-04-04 19:00:00,75.36036,Mission,34.2231,-118.4677
2025-04-04 19:00:00,76.61013,Topanga,34.1683,-118.5787
2025-04-04 20:00:00,77.45147,Topanga,34.2103,-118.6016
2025-04-04 21:00:00,80.22076,Wilshire,34.044,-118.3415
2025-04-04 22:00:00,82.30804,Southwest,34.0242,-118.2786
2025-04-04 23:00:00,82.541954,Topanga,34.1979,-118.6298
2025-04-05 00:00:00,79.38714,Hollywood,34.1053,-118.3158
2025-04-05 00:00:00,70.30715,Topanga,34.2083,-118.5906
2025-04-05 00:00:00,69.1056,Wilshire,34.0463,-118.3387
2025-04-05 03:00:00,70.32371,Mission,34.3023,-118.4769
2025-04-05 06:00:00,67.14988,Mission,34.3052,-118.4277
2025-04-05 08:00:00,67.68261,Wilshire,34.0707,-118.3552
2025-04-05 09:00:00,70.85194,Hollywood,34.0998,-118.331
2025-04-05 09:00:00,70.42761,Southwest,34.0168,-118.2915
2025-04-05 09:00:00,66.46072,Topanga,34.1912,-118.5895
2025-04-05 10:00:00,71.22776,Southwest,34.0237,-118.3089
2025-04-05 10:00:00,67.4886,Topanga,34.1663,-118.5998
2025-04-05 11:00:00,70.75612,Hollywood,34.103,-118.3225
2025-04-05 11:00:00,72.467,Southwest,34.009,-118.3193
2025-04-05 12:00:00,67.29658,Mission,34.3156,-118.4537
2025-04-05 12:00:00,73.08552,Southwest,34.0268,-118.3318
2025-04-05 13:00:00,74.35,Southwest,34.0085,-118.3351
2025-04-05 14:00:00,70.556335,Mission,34.2283,-118.4611
2025-04-05 14:00:00,75.01749,Southwest,34.0137,-118.3435
2025-04-05 14:00:00,70.47403,Topanga,34.2183,-118.5906
2025-04-05 14:00:00,71.1242,Wilshire,34.0713,-118.3734
2025-04-05 15:00:00,69.758095,Mission,34.3054,-118.4681
2025-04-05 17:00:00,76.54324,Southwest,34.0309,-118.2991
2025-04-05 18:00:00,73.984474,Mission,34.2374,-118.4676
2025-04-05 18:00:00,77.87329,Southwest,34.0121,-118.3034
2025-04-05 18:00:00,74.89715,Topanga,34.1946,-118.5809
2025-04-05 18:00:00,75.54833,Wilshire,34.0454,-118.3207
2025-04-05 19:00:00,75.16633,Mission,34.2282,-118.4536
2025-04-05 19:00:00,77.006386,Wilshire,34.0437,-118.3342
2025-04-05 20:00:00,78.15088,Hollywood,34.1,-118.3033
2025-04-05 20:00:00,74.863495,Mission,34.3232,-118.4695
2025-04-05 20:00:00,79.813866,Southwest,34.0344,-118.3248
2025-04-05 21:00:00,81.482994,Southwest,34.0238,-118.3669
2025-04-05 21:00:00,79.15422,Topanga,34.2034,-118.6135
2025-04-05 21:00:00,79.93336,Wilshire,34.0665,-118.3662
2025-04-05 22:00:00,81.352615,Topanga,34.1618,-118.5931
2025-04-05 22:00:00,81.52508,Wilshire,34.0753,-118.3887
