DATE OCC,TIME OCC,AREA NAME,Crm Cd 1,Crm Cd Desc
2021-11-12,1220,Hollywood,624.0,ASSAULT
2021-11-12,1225,Hollywood,510.0,VEHICLE
2021-11-12,1230,Mission,230.0,ASSAULT
2021-11-12,1300,Wilshire,354.0,ID THEFT
2021-11-12,1300,Southwest,624.0,ASSAULT
2021-11-12,1300,Southwest,354.0,ID THEFT
2021-11-12,1445,Mission,624.0,ASSAULT
2021-11-12,1500,Mission,510.0,VEHICLE
2021-11-12,1500,Topanga,510.0,VEHICLE
2021-11-12,1500,Topanga,626.0,ASSAULT
2021-11-12,1515,Topanga,510.0,VEHICLE
2021-11-12,1525,Southwest,230.0,ASSAULT
2021-11-12,1530,Mission,624.0,ASSAULT
2021-11-12,1538,Wilshire,624.0,ASSAULT
2021-11-12,1600,Southwest,624.0,ASSAULT
2021-11-12,1600,Mission,860.0,SA
2021-11-12,1600,Mission,510.0,VEHICLE
2021-11-12,1600,Wilshire,510.0,VEHICLE
2021-11-12,1615,Mission,236.0,ASSAULT
2021-11-12,1630,Hollywood,354.0,ID THEFT
2021-11-12,1700,Topanga,354.0,ID THEFT
2021-11-12,1700,Mission,510.0,VEHICLE
2021-11-12,1800,Southwest,510.0,VEHICLE
2021-11-12,1920,Wilshire,626.0,ASSAULT
2021-11-12,1940,Hollywood,230.0,ASSAULT
2021-11-12,2050,Topanga,230.0,ASSAULT
2021-11-12,2100,Southwest,510.0,VEHICLE
2021-11-12,2115,Wilshire,230.0,ASSAULT
2021-11-12,2200,Topanga,236.0,ASSAULT
2021-11-12,2200,Southwest,510.0,VEHICLE
2021-11-12,2230,Southwest,236.0,ASSAULT
2021-11-12,2300,Mission,510.0,VEHICLE
2021-11-12,2315,Hollywood,624.0,ASSAULT
2021-11-12,2330,Mission,624.0,ASSAULT
2021-11-12,2340,Hollywood,231.0,ASSAULT
2021-11-13,15,Hollywood,624.0,ASSAULT
2021-11-13,15,Topanga,624.0,ASSAULT
2021-11-13,40,Hollywood,624.0,ASSAULT
2021-11-13,50,Wilshire,624.0,ASSAULT
2021-11-13,100,Wilshire,626.0,ASSAULT
2021-11-13,123,Topanga,354.0,ID THEFT
2021-11-13,125,Topanga,230.0,ASSAULT
2021-11-13,130,Hollywood,230.0,ASSAULT
2021-11-13,150,Mission,230.0,ASSAULT
2021-11-13,200,Hollywood,510.0,VEHICLE
2021-11-13,330,Topanga,624.0,ASSAULT
2021-11-13,500,Mission,626.0,ASSAULT
2021-11-13,545,Wilshire,510.0,VEHICLE
2021-11-13,600,Hollywood,626.0,ASSAULT
2021-11-13,600,Hollywood,236.0,ASSAULT
2021-11-13,605,Mission,230.0,ASSAULT
2021-11-13,740,Hollywood,626.0,ASSAULT
2021-11-13,830,Mission,626.0,ASSAULT
2021-11-13,840,Wilshire,354.0,ID THEFT
2021-11-13,1025,Hollywood,624.0,ASSAULT
2021-11-13,1100,Wilshire,230.0,ASSAULT
2021-11-13,1100,Southwest,236.0,ASSAULT
2021-11-13,1200,Southwest,236.0,ASSAULT
2021-11-13,1200,Topanga,510.0,VEHICLE
2021-11-13,1220,Topanga,815.0,SA
2021-11-13,1300,Southwest,624.0,ASSAULT
2021-11-13,1300,Hollywood,626.0,ASSAULT
2021-11-13,1400,Hollywood,624.0,ASSAULT
2021-11-13,1415,Wilshire,230.0,ASSAULT
2021-11-13,1415,Wilshire,625.0,ASSAULT
2021-11-13,1500,Southwest,510.0,VEHICLE
2021-11-13,1500,Topanga,354.0,ID THEFT
2021-11-13,1530,Topanga,520.0,VEHICLE
2021-11-13,1600,Southwest,624.0,ASSAULT
2021-11-13,1600,Southwest,510.0,VEHICLE
2021-11-13,1600,Mission,627.0,ASSAULT
2021-11-13,1600,Wilshire,510.0,VEHICLE
2021-11-13,1645,Wilshire,230.0,ASSAULT
2021-11-13,1830,Mission,236.0,ASSAULT
2021-11-13,1900,Southwest,510.0,VEHICLE
2021-11-13,1910,Hollywood,624.0,ASSAULT
2021-11-13,2000,Mission,626.0,ASSAULT
2021-11-13,2000,Topanga,510.0,VEHICLE
2021-11-13,2000,Hollywood,121.0,SA
2021-11-13,2000,Wilshire,624.0,ASSAULT
2021-11-13,2030,Southwest,624.0,ASSAULT
2021-11-13,2100,Wilshire,510.0,VEHICLE
2021-11-13,2120,Mission,510.0,VEHICLE
2021-11-13,2130,Topanga,510.0,VEHICLE
2021-11-13,2220,Southwest,230.0,ASSAULT
2021-11-13,2245,Southwest,230.0,ASSAULT
2021-11-13,2245,Mission,250.0,VEHICLE
2021-11-13,2335,Southwest,236.0,ASSAULT
2021-11-14,1,Topanga,626.0,ASSAULT
2021-11-14,100,Southwest,121.0,SA
2021-11-14,100,Southwest,510.0,VEHICLE
2021-11-14,230,Mission,627.0,ASSAULT
2021-11-14,230,Mission,236.0,ASSAULT
2021-11-14,320,Mission,626.0,ASSAULT
2021-11-14,330,Southwest,236.0,ASSAULT
2021-11-14,330,Topanga,626.0,ASSAULT
2021-11-14,355,Wilshire,230.0,ASSAULT
2021-11-14,430,Southwest,626.0,ASSAULT
2021-11-14,530,Hollywood,624.0,ASSAULT
2021-11-14,640,Mission,510.0,VEHICLE
2021-11-14,720,Hollywood,230.0,ASSAULT
2021-11-14,745,Southwest,624.0,ASSAULT
2021-11-14,745,Southwest,230.0,ASSAULT
2021-11-14,800,Mission,510.0,VEHICLE
2021-11-14,900,Mission,354.0,ID THEFT
2021-11-14,920,Topanga,354.0,ID THEFT
2021-11-14,930,Wilshire,624.0,ASSAULT
2021-11-14,950,Southwest,236.0,ASSAULT
2021-11-14,1030,Wilshire,626.0,ASSAULT
2021-11-14,1045,Wilshire,624.0,ASSAULT
2021-11-14,1100,Hollywood,626.0,ASSAULT
2021-11-14,1200,Mission,354.0,ID THEFT
2021-11-14,1330,Wilshire,626.0,ASSAULT
2021-11-14,1340,Hollywood,230.0,ASSAULT
2021-11-14,1340,Mission,626.0,ASSAULT
2021-11-14,1345,Hollywood,625.0,ASSAULT
2021-11-14,1400,Southwest,510.0,VEHICLE
2021-11-14,1400,Southwest,626.0,ASSAULT
2021-11-14,1500,Southwest,624.0,ASSAULT
2021-11-14,1500,Topanga,236.0,ASSAULT
2021-11-14,1530,Mission,626.0,ASSAULT
2021-11-14,1530,Mission,236.0,ASSAULT
2021-11-14,1600,Hollywood,624.0,ASSAULT
2021-11-14,1700,Wilshire,510.0,VEHICLE
2021-11-14,1700,Southwest,624.0,ASSAULT
2021-11-14,1700,Mission,510.0,VEHICLE
2021-11-14,1730,Wilshire,230.0,ASSAULT
2021-11-14,1730,Mission,626.0,ASSAULT
2021-11-14,1800,Mission,510.0,VEHICLE
2021-11-14,1800,Southwest,624.0,ASSAULT
2021-11-14,1900,Wilshire,510.0,VEHICLE
2021-11-14,1900,Mission,510.0,VEHICLE
2021-11-14,1900,Topanga,510.0,VEHICLE
2021-11-14,1900,Southwest,121.0,SA
2021-11-14,1900,Hollywood,510.0,VEHICLE
2021-11-14,2000,Wilshire,510.0,VEHICLE
2021-11-14,2000,Hollywood,624.0,ASSAULT
2021-11-14,2020,Mission,626.0,ASSAULT
2021-11-14,2046,Wilshire,236.0,ASSAULT
2021-11-14,2100,Hollywood,236.0,ASSAULT
2021-11-14,2100,Southwest,522.0,VEHICLE
2021-11-14,2130,Southwest,626.0,ASSAULT
2021-11-14,2200,Topanga,626.0,ASSAULT
2021-11-14,2200,Wilshire,510.0,VEHICLE
2021-11-14,2200,Mission,510.0,VEHICLE
2021-11-14,2230,Southwest,624.0,ASSAULT
2021-11-14,2300,Mission,230.0,ASSAULT
2021-11-15,30,Hollywood,624.0,ASSAULT
2021-11-15,100,Southwest,510.0,VEHICLE
2021-11-15,130,Hollywood,230.0,ASSAULT
2021-11-15,130,Southwest,860.0,SA
2021-11-15,240,Southwest,236.0,ASSAULT
2021-11-15,500,Mission,230.0,ASSAULT
2021-11-15,530,Hollywood,626.0,ASSAULT
2021-11-15,530,Topanga,510.0,VEHICLE
2021-11-15,630,Wilshire,354.0,ID THEFT
2021-11-15,700,Mission,230.0,ASSAULT
2021-11-15,710,Hollywood,230.0,ASSAULT
2021-11-15,845,Southwest,230.0,ASSAULT
2021-11-15,900,Mission,354.0,ID THEFT
2021-11-15,935,Mission,354.0,ID THEFT
2021-11-15,1015,Mission,624.0,ASSAULT
2021-11-15,1015,Southwest,354.0,ID THEFT
2021-11-15,1040,Wilshire,624.0,ASSAULT
2021-11-15,1050,Hollywood,354.0,ID THEFT
2021-11-15,1100,Topanga,626.0,ASSAULT
2021-11-15,1100,Topanga,236.0,ASSAULT
2021-11-15,1130,Hollywood,624.0,ASSAULT
2021-11-15,1200,Topanga,354.0,ID THEFT
2021-11-15,1233,Mission,354.0,ID THEFT
2021-11-15,1240,Topanga,860.0,SA
2021-11-15,1330,Southwest,522.0,VEHICLE
2021-11-15,1400,Southwest,510.0,VEHICLE
2021-11-15,1405,Mission,354.0,ID THEFT
2021-11-15,1500,Topanga,354.0,ID THEFT
2021-11-15,1530,Wilshire,624.0,ASSAULT
2021-11-15,1530,Mission,354.0,ID THEFT
2021-11-15,1545,Hollywood,230.0,ASSAULT
2021-11-15,1630,Hollywood,624.0,ASSAULT
2021-11-15,1745,Wilshire,624.0,ASSAULT
2021-11-15,1830,Topanga,510.0,VEHICLE
2021-11-15,1900,Topanga,510.0,VEHICLE
2021-11-15,1930,Hollywood,230.0,ASSAULT
2021-11-15,2000,Wilshire,510.0,VEHICLE
2021-11-15,2000,Topanga,230.0,ASSAULT
2021-11-15,2000,Hollywood,510.0,VEHICLE
2021-11-15,2010,Topanga,624.0,ASSAULT
2021-11-15,2030,Mission,510.0,VEHICLE
2021-11-15,2030,Hollywood,236.0,ASSAULT
2021-11-15,2100,Southwest,626.0,ASSAULT
2021-11-15,2140,Mission,626.0,ASSAULT
2021-11-15,2200,Topanga,510.0,VEHICLE
2021-11-15,2200,Mission,510.0,VEHICLE
2021-11-15,2210,Southwest,510.0,VEHICLE
2021-11-15,2250,Mission,624.0,ASSAULT
2021-11-15,2300,Wilshire,624.0,ASSAULT
2021-11-15,2300,Southwest,520.0,VEHICLE
2021-11-15,2330,Southwest,626.0,ASSAULT
2021-11-16,100,Southwest,626.0,ASSAULT
2021-11-16,200,Hollywood,230.0,ASSAULT
2021-11-16,300,Wilshire,510.0,VEHICLE
2021-11-16,400,Southwest,510.0,VEHICLE
2021-11-16,430,Hollywood,626.0,ASSAULT
2021-11-16,450,Hollywood,230.0,ASSAULT
2021-11-16,530,Wilshire,510.0,VEHICLE
2021-11-16,600,Hollywood,510.0,VEHICLE
2021-11-16,645,Southwest,230.0,ASSAULT
2021-11-16,800,Hollywood,230.0,ASSAULT
2021-11-16,830,Hollywood,624.0,ASSAULT
2021-11-16,835,Wilshire,354.0,ID THEFT
2021-11-16,930,Topanga,647.0,VEHICLE
2021-11-16,930,Wilshire,520.0,VEHICLE
2021-11-16,1010,Topanga,647.0,VEHICLE
2021-11-16,1030,Southwest,624.0,ASSAULT
2021-11-16,1135,Hollywood,624.0,ASSAULT
2021-11-16,1145,Southwest,624.0,ASSAULT
2021-11-16,1145,Hollywood,510.0,VEHICLE
2021-11-16,1200,Topanga,354.0,ID THEFT
2021-11-16,1200,Topanga,510.0,VEHICLE
2021-11-16,1230,Southwest,522.0,VEHICLE
2021-11-16,1340,Southwest,236.0,ASSAULT
2021-11-16,1345,Mission,624.0,ASSAULT
2021-11-16,1500,Mission,510.0,VEHICLE
2021-11-16,1500,Wilshire,354.0,ID THEFT
2021-11-16,1510,Hollywood,230.0,ASSAULT
2021-11-16,1526,Mission,354.0,ID THEFT
2021-11-16,1540,Hollywood,230.0,ASSAULT
2021-11-16,1600,Southwest,354.0,ID THEFT
2021-11-16,1630,Hollywood,510.0,VEHICLE
2021-11-16,1640,Southwest,626.0,ASSAULT
2021-11-16,1700,Mission,510.0,VEHICLE
2021-11-16,1700,Southwest,510.0,VEHICLE
2021-11-16,1755,Southwest,647.0,VEHICLE
2021-11-16,1900,Hollywood,510.0,VEHICLE
2021-11-16,1900,Wilshire,510.0,VEHICLE
2021-11-16,1945,Topanga,230.0,ASSAULT
2021-11-16,2000,Hollywood,510.0,VEHICLE
2021-11-16,2000,Southwest,230.0,ASSAULT
2021-11-16,2230,Topanga,510.0,VEHICLE
2021-11-16,2300,Topanga,510.0,VEHICLE
2021-11-16,2330,Mission,626.0,ASSAULT
2021-11-17,15,Southwest,510.0,VEHICLE
2021-11-17,30,Wilshire,510.0,VEHICLE
2021-11-17,100,Southwest,626.0,ASSAULT
2021-11-17,130,Hollywood,626.0,ASSAULT
2021-11-17,600,Mission,510.0,VEHICLE
2021-11-17,640,Southwest,626.0,ASSAULT
2021-11-17,700,Mission,510.0,VEHICLE
2021-11-17,800,Mission,354.0,ID THEFT
2021-11-17,830,Southwest,230.0,ASSAULT
2021-11-17,840,Wilshire,625.0,ASSAULT
2021-11-17,840,Wilshire,230.0,ASSAULT
2021-11-17,915,Hollywood,230.0,ASSAULT
2021-11-17,1058,Wilshire,230.0,ASSAULT
2021-11-17,1130,Mission,624.0,ASSAULT
2021-11-17,1200,Hollywood,230.0,ASSAULT
2021-11-17,1200,Hollywood,354.0,ID THEFT
2021-11-17,1200,Wilshire,354.0,ID THEFT
2021-11-17,1230,Topanga,624.0,ASSAULT
2021-11-17,1245,Hollywood,624.0,ASSAULT
2021-11-17,1250,Hollywood,624.0,ASSAULT
2021-11-17,1350,Southwest,510.0,VEHICLE
2021-11-17,1400,Southwest,522.0,VEHICLE
2021-11-17,1400,Southwest,510.0,VEHICLE
2021-11-17,1400,Southwest,230.0,ASSAULT
2021-11-17,1420,Wilshire,510.0,VEHICLE
2021-11-17,1430,Hollywood,626.0,ASSAULT
2021-11-17,1440,Southwest,522.0,VEHICLE
2021-11-17,1500,Topanga,354.0,ID THEFT
2021-11-17,1500,Mission,624.0,ASSAULT
2021-11-17,1500,Mission,626.0,ASSAULT
2021-11-17,1525,Hollywood,624.0,ASSAULT
2021-11-17,1600,Hollywood,624.0,ASSAULT
2021-11-17,1700,Mission,624.0,ASSAULT
2021-11-17,1800,Topanga,510.0,VEHICLE
2021-11-17,1900,Southwest,510.0,VEHICLE
2021-11-17,1910,Hollywood,624.0,ASSAULT
2021-11-17,2000,Wilshire,354.0,ID THEFT
2021-11-17,2000,Mission,626.0,ASSAULT
2021-11-17,2030,Southwest,510.0,VEHICLE
2021-11-17,2045,Southwest,230.0,ASSAULT
2021-11-17,2100,Southwest,626.0,ASSAULT
2021-11-17,2100,Mission,624.0,ASSAULT
2021-11-17,2200,Wilshire,510.0,VEHICLE
2021-11-17,2200,Topanga,230.0,ASSAULT
2021-11-17,2200,Hollywood,230.0,ASSAULT
2021-11-17,2200,Southwest,510.0,VEHICLE
2021-11-17,2245,Southwest,626.0,ASSAULT
2021-11-17,2330,Hollywood,510.0,VEHICLE
2021-11-17,2340,Hollywood,230.0,ASSAULT
2021-11-18,30,Hollywood,624.0,ASSAULT
2021-11-18,40,Hollywood,236.0,ASSAULT
2021-11-18,100,Topanga,236.0,ASSAULT
2021-11-18,130,Mission,626.0,ASSAULT
2021-11-18,200,Southwest,510.0,VEHICLE
2021-11-18,200,Wilshire,626.0,ASSAULT
2021-11-18,400,Topanga,122.0,SA
2021-11-18,600,Mission,510.0,VEHICLE
2021-11-18,800,Topanga,354.0,ID THEFT
2021-11-18,800,Southwest,236.0,ASSAULT
2021-11-18,904,Topanga,354.0,ID THEFT
2021-11-18,1045,Hollywood,510.0,VEHICLE
2021-11-18,1100,Wilshire,624.0,ASSAULT
2021-11-18,1100,Topanga,354.0,ID THEFT
2021-11-18,1100,Topanga,624.0,ASSAULT
2021-11-18,1140,Southwest,624.0,ASSAULT
2021-11-18,1200,Topanga,354.0,ID THEFT
2021-11-18,1200,Mission,510.0,VEHICLE
2021-11-18,1255,Wilshire,354.0,ID THEFT
2021-11-18,1300,Southwest,510.0,VEHICLE
2021-11-18,1330,Mission,236.0,ASSAULT
2021-11-18,1500,Mission,236.0,ASSAULT
2021-11-18,1500,Mission,627.0,ASSAULT
2021-11-18,1500,Mission,230.0,ASSAULT
2021-11-18,1545,Hollywood,230.0,ASSAULT
2021-11-18,1600,Southwest,510.0,VEHICLE
2021-11-18,1625,Hollywood,625.0,ASSAULT
2021-11-18,1630,Topanga,510.0,VEHICLE
2021-11-18,1700,Mission,510.0,VEHICLE
2021-11-18,1700,Southwest,510.0,VEHICLE
2021-11-18,1715,Wilshire,624.0,ASSAULT
2021-11-18,1730,Topanga,510.0,VEHICLE
2021-11-18,1745,Mission,354.0,ID THEFT
2021-11-18,1750,Topanga,624.0,ASSAULT
2021-11-18,1800,Hollywood,815.0,SA
2021-11-18,1930,Southwest,860.0,SA
2021-11-18,1930,Southwest,510.0,VEHICLE
2021-11-18,2000,Mission,626.0,ASSAULT
2021-11-18,2000,Hollywood,230.0,ASSAULT
2021-11-18,2030,Topanga,510.0,VEHICLE
2021-11-18,2100,Mission,627.0,ASSAULT
2021-11-18,2150,Southwest,626.0,ASSAULT
2021-11-18,2200,Topanga,510.0,VEHICLE
2021-11-18,2210,Topanga,230.0,ASSAULT
2021-11-18,2230,Topanga,236.0,ASSAULT
2021-11-18,2236,Hollywood,230.0,ASSAULT
2021-11-18,2300,Topanga,230.0,ASSAULT
2021-11-18,2300,Hollywood,354.0,ID THEFT
2021-11-19,1,Hollywood,121.0,SA
2021-11-19,5,Hollywood,624.0,ASSAULT
2021-11-19,45,Hollywood,230.0,ASSAULT
2021-11-19,100,Wilshire,624.0,ASSAULT
2021-11-19,115,Hollywood,354.0,ID THEFT
2021-11-19,200,Southwest,510.0,VEHICLE
2021-11-19,430,Southwest,624.0,ASSAULT
2021-11-19,500,Mission,230.0,ASSAULT
2021-11-19,645,Mission,510.0,VEHICLE
2021-11-19,700,Southwest,510.0,VEHICLE
2021-11-19,800,Topanga,520.0,VEHICLE
2021-11-19,900,Hollywood,624.0,ASSAULT
2021-11-19,1015,Mission,510.0,VEHICLE
2021-11-19,1200,Wilshire,354.0,ID THEFT
2021-11-19,1230,Wilshire,354.0,ID THEFT
2021-11-19,1300,Southwest,354.0,ID THEFT
2021-11-19,1300,Mission,230.0,ASSAULT
2021-11-19,1330,Mission,510.0,VEHICLE
2021-11-19,1345,Mission,624.0,ASSAULT
2021-11-19,1400,Hollywood,510.0,VEHICLE
2021-11-19,1430,Mission,510.0,VEHICLE
2021-11-19,1500,Topanga,230.0,ASSAULT
2021-11-19,1700,Mission,510.0,VEHICLE
2021-11-19,1710,Southwest,624.0,ASSAULT
2021-11-19,1715,Southwest,624.0,ASSAULT
2021-11-19,1800,Wilshire,230.0,ASSAULT
2021-11-19,1800,Southwest,510.0,VEHICLE
2021-11-19,1800,Wilshire,510.0,VEHICLE
2021-11-19,1900,Southwest,354.0,ID THEFT
2021-11-19,1900,Mission,510.0,VEHICLE
2021-11-19,1900,Southwest,510.0,VEHICLE
2021-11-19,1920,Wilshire,354.0,ID THEFT
2021-11-19,1930,Mission,510.0,VEHICLE
2021-11-19,1930,Southwest,624.0,ASSAULT
2021-11-19,2100,Topanga,510.0,VEHICLE
2021-11-19,2110,Mission,236.0,ASSAULT
2021-11-19,2125,Hollywood,230.0,ASSAULT
2021-11-19,2200,Southwest,510.0,VEHICLE
2021-11-19,2245,Hollywood,624.0,ASSAULT
2021-11-19,2300,Southwest,510.0,VEHICLE
2021-11-19,2300,Mission,510.0,VEHICLE
2021-11-19,2300,Topanga,510.0,VEHICLE
2021-11-19,2330,Mission,510.0,VEHICLE
2021-11-19,2340,Southwest,510.0,VEHICLE
2021-11-19,2349,Mission,510.0,VEHICLE
2021-11-20,30,Topanga,626.0,ASSAULT
2021-11-20,100,Mission,510.0,VEHICLE
2021-11-20,115,Topanga,510.0,VEHICLE
2021-11-20,130,Topanga,354.0,ID THEFT
2021-11-20,215,Mission,236.0,ASSAULT
2021-11-20,253,Wilshire,624.0,ASSAULT
2021-11-20,300,Topanga,624.0,ASSAULT
2021-11-20,300,Topanga,626.0,ASSAULT
2021-11-20,400,Mission,121.0,SA
2021-11-20,500,Southwest,626.0,ASSAULT
2021-11-20,615,Southwest,624.0,ASSAULT
2021-11-20,700,Mission,510.0,VEHICLE
2021-11-20,745,Mission,354.0,ID THEFT
2021-11-20,820,Southwest,626.0,ASSAULT
2021-11-20,900,Southwest,230.0,ASSAULT
2021-11-20,930,Southwest,510.0,VEHICLE
2021-11-20,930,Hollywood,230.0,ASSAULT
2021-11-20,1000,Mission,510.0,VEHICLE
2021-11-20,1030,Topanga,860.0,SA
2021-11-20,1200,Southwest,236.0,ASSAULT
2021-11-20,1200,Mission,510.0,VEHICLE
2021-11-20,1300,Hollywood,626.0,ASSAULT
2021-11-20,1400,Mission,510.0,VEHICLE
2021-11-20,1400,Topanga,510.0,VEHICLE
2021-11-20,1405,Topanga,624.0,ASSAULT
2021-11-20,1430,Southwest,230.0,ASSAULT
2021-11-20,1500,Southwest,230.0,ASSAULT
2021-11-20,1500,Hollywood,624.0,ASSAULT
2021-11-20,1600,Topanga,810.0,SA
2021-11-20,1600,Topanga,626.0,ASSAULT
2021-11-20,1600,Topanga,121.0,SA
2021-11-20,1645,Hollywood,510.0,VEHICLE
2021-11-20,1730,Southwest,510.0,VEHICLE
2021-11-20,1745,Southwest,230.0,ASSAULT
2021-11-20,1800,Topanga,510.0,VEHICLE
2021-11-20,1800,Southwest,815.0,SA
2021-11-20,1830,Topanga,510.0,VEHICLE
2021-11-20,1830,Hollywood,510.0,VEHICLE
2021-11-20,1900,Topanga,510.0,VEHICLE
2021-11-20,1912,Topanga,510.0,VEHICLE
2021-11-20,1930,Mission,626.0,ASSAULT
2021-11-20,2000,Southwest,510.0,VEHICLE
2021-11-20,2000,Southwest,626.0,ASSAULT
2021-11-20,2025,Mission,626.0,ASSAULT
2021-11-20,2055,Southwest,626.0,ASSAULT
2021-11-20,2100,Hollywood,510.0,VEHICLE
2021-11-20,2100,Southwest,510.0,VEHICLE
2021-11-20,2120,Wilshire,510.0,VEHICLE
2021-11-20,2200,Mission,510.0,VEHICLE
2021-11-20,2200,Southwest,860.0,SA
2021-11-20,2200,Southwest,510.0,VEHICLE
2021-11-20,2200,Hollywood,510.0,VEHICLE
2021-11-20,2215,Topanga,520.0,VEHICLE
2021-11-20,2230,Topanga,510.0,VEHICLE
2021-11-20,2230,Mission,624.0,ASSAULT
2021-11-20,2310,Mission,230.0,ASSAULT
2021-11-20,2310,Mission,624.0,ASSAULT
2021-11-20,2330,Topanga,510.0,VEHICLE
2021-11-21,30,Mission,230.0,ASSAULT
2021-11-21,100,Southwest,230.0,ASSAULT
2021-11-21,100,Topanga,626.0,ASSAULT
2021-11-21,117,Southwest,510.0,VEHICLE
2021-11-21,130,Wilshire,236.0,ASSAULT
2021-11-21,330,Mission,354.0,ID THEFT
2021-11-21,400,Southwest,520.0,VEHICLE
2021-11-21,500,Mission,236.0,ASSAULT
2021-11-21,600,Topanga,230.0,ASSAULT
2021-11-21,730,Hollywood,626.0,ASSAULT
2021-11-21,900,Southwest,510.0,VEHICLE
2021-11-21,920,Hollywood,236.0,ASSAULT
2021-11-21,930,Topanga,624.0,ASSAULT
2021-11-21,930,Wilshire,236.0,ASSAULT
2021-11-21,1000,Mission,510.0,VEHICLE
2021-11-21,1020,Wilshire,230.0,ASSAULT
2021-11-21,1200,Topanga,354.0,ID THEFT
2021-11-21,1230,Wilshire,236.0,ASSAULT
2021-11-21,1240,Wilshire,624.0,ASSAULT
2021-11-21,1240,Topanga,354.0,ID THEFT
2021-11-21,1300,Topanga,354.0,ID THEFT
2021-11-21,1300,Southwest,510.0,VEHICLE
2021-11-21,1400,Wilshire,354.0,ID THEFT
2021-11-21,1440,Hollywood,354.0,ID THEFT
2021-11-21,1500,Wilshire,860.0,SA
2021-11-21,1615,Wilshire,354.0,ID THEFT
2021-11-21,1619,Hollywood,510.0,VEHICLE
2021-11-21,1620,Mission,510.0,VEHICLE
2021-11-21,1700,Mission,510.0,VEHICLE
2021-11-21,1700,Hollywood,510.0,VEHICLE
2021-11-21,1700,Southwest,510.0,VEHICLE
2021-11-21,1700,Southwest,626.0,ASSAULT
2021-11-21,1730,Wilshire,510.0,VEHICLE
2021-11-21,1750,Mission,236.0,ASSAULT
2021-11-21,1750,Mission,230.0,ASSAULT
2021-11-21,1751,Hollywood,354.0,ID THEFT
2021-11-21,1850,Mission,624.0,ASSAULT
2021-11-21,1900,Hollywood,510.0,VEHICLE
2021-11-21,1900,Wilshire,510.0,VEHICLE
2021-11-21,1905,Wilshire,624.0,ASSAULT
2021-11-21,1915,Southwest,624.0,ASSAULT
2021-11-21,1930,Hollywood,510.0,VEHICLE
2021-11-21,2000,Southwest,626.0,ASSAULT
2021-11-21,2020,Mission,624.0,ASSAULT
2021-11-21,2030,Wilshire,236.0,ASSAULT
2021-11-21,2145,Mission,230.0,ASSAULT
2021-11-21,2200,Topanga,626.0,ASSAULT
2021-11-21,2200,Mission,626.0,ASSAULT
2021-11-21,2220,Mission,510.0,VEHICLE
2021-11-21,2300,Topanga,121.0,SA
2021-11-21,2300,Southwest,510.0,VEHICLE
2021-11-21,2330,Southwest,510.0,VEHICLE
2021-11-22,30,Wilshire,230.0,ASSAULT
2021-11-22,200,Southwest,230.0,ASSAULT
2021-11-22,200,Wilshire,121.0,SA
2021-11-22,350,Topanga,626.0,ASSAULT
2021-11-22,415,Wilshire,230.0,ASSAULT
2021-11-22,500,Hollywood,354.0,ID THEFT
2021-11-22,600,Wilshire,354.0,ID THEFT
2021-11-22,630,Mission,510.0,VEHICLE
2021-11-22,800,Mission,354.0,ID THEFT
2021-11-22,830,Southwest,510.0,VEHICLE
2021-11-22,900,Mission,230.0,ASSAULT
2021-11-22,945,Southwest,236.0,ASSAULT
2021-11-22,945,Hollywood,230.0,ASSAULT
2021-11-22,945,Hollywood,624.0,ASSAULT
2021-11-22,1020,Hollywood,510.0,VEHICLE
2021-11-22,1110,Hollywood,510.0,VEHICLE
2021-11-22,1159,Mission,354.0,ID THEFT
2021-11-22,1200,Hollywood,354.0,ID THEFT
2021-11-22,1200,Mission,510.0,VEHICLE
2021-11-22,1200,Topanga,625.0,ASSAULT
2021-11-22,1210,Wilshire,354.0,ID THEFT
2021-11-22,1300,Hollywood,626.0,ASSAULT
2021-11-22,1300,Southwest,624.0,ASSAULT
2021-11-22,1322,Southwest,624.0,ASSAULT
2021-11-22,1400,Hollywood,230.0,ASSAULT
2021-11-22,1410,Hollywood,230.0,ASSAULT
2021-11-22,1425,Hollywood,230.0,ASSAULT
2021-11-22,1430,Hollywood,626.0,ASSAULT
2021-11-22,1444,Mission,624.0,ASSAULT
2021-11-22,1515,Topanga,230.0,ASSAULT
2021-11-22,1600,Southwest,510.0,VEHICLE
2021-11-22,1600,Hollywood,510.0,VEHICLE
2021-11-22,1730,Southwest,510.0,VEHICLE
2021-11-22,1800,Wilshire,624.0,ASSAULT
2021-11-22,1800,Wilshire,122.0,SA
2021-11-22,1800,Topanga,510.0,VEHICLE
2021-11-22,1830,Southwest,510.0,VEHICLE
2021-11-22,1830,Mission,510.0,VEHICLE
2021-11-22,1835,Southwest,624.0,ASSAULT
2021-11-22,1905,Mission,354.0,ID THEFT
2021-11-22,1908,Southwest,522.0,VEHICLE
2021-11-22,1911,Southwest,624.0,ASSAULT
2021-11-22,1930,Southwest,510.0,VEHICLE
2021-11-22,2000,Topanga,510.0,VEHICLE
2021-11-22,2015,Mission,510.0,VEHICLE
2021-11-22,2100,Hollywood,510.0,VEHICLE
2021-11-22,2100,Hollywood,230.0,ASSAULT
2021-11-22,2100,Southwest,510.0,VEHICLE
2021-11-22,2130,Wilshire,626.0,ASSAULT
2021-11-22,2200,Wilshire,510.0,VEHICLE
