DATE OCC,TIME OCC,Total Score,AREA NAME,LAT,LON
2025-07-21,20.0,25.0,Topanga,34.2059,-118.6112
2025-07-21,21.0,45.0,Hollywood,34.1005,-118.3092
2025-07-21,21.0,45.0,Mission,34.2355,-118.461
2025-07-21,22.0,45.0,Hollywood,34.0885,-118.3064
2025-07-21,22.0,70.0,Mission,34.2301,-118.4553
2025-07-21,22.0,70.0,Topanga,34.1885,-118.619
2025-07-21,22.0,70.0,Wilshire,34.0531,-118.3437
2025-07-22,0.0,70.0,Topanga,34.2057,-118.6275
2025-07-22,0.0,90.0,Wilshire,34.0495,-118.3215
2025-07-22,2.0,70.0,Southwest,34.0299,-118.3151
2025-07-22,5.0,140.0,Hollywood,34.0944,-118.3125
2025-07-22,5.0,70.0,Topanga,34.2249,-118.6203
2025-07-22,7.0,140.0,Hollywood,34.1041,-118.3439
2025-07-22,7.0,70.0,Southwest,34.0194,-118.3351
2025-07-22,8.0,25.0,Hollywood,34.1005,-118.318
2025-07-22,9.0,45.0,Topanga,34.2197,-118.601
2025-07-22,10.0,45.0,Hollywood,34.093,-118.3013
2025-07-22,11.0,70.0,Wilshire,34.0475,-118.323
2025-07-22,12.0,45.0,Hollywood,34.1104,-118.3267
2025-07-22,12.0,70.0,Mission,34.3208,-118.4135
2025-07-22,12.0,25.0,Wilshire,34.0433,-118.3418
2025-07-22,13.0,70.0,Hollywood,34.1041,-118.3439
2025-07-22,14.0,70.0,Southwest,34.0161,-118.3495
2025-07-22,15.0,70.0,Southwest,34.0142,-118.3423
2025-07-22,15.0,45.0,Topanga,34.1664,-118.5863
2025-07-22,15.0,90.0,Wilshire,34.0447,-118.3583
2025-07-22,16.0,45.0,Mission,34.3048,-118.4665
2025-07-22,16.0,70.0,Topanga,34.2035,-118.5717
2025-07-22,17.0,160.0,Southwest,34.0075,-118.2819
2025-07-22,18.0,70.0,Southwest,34.0175,-118.346
2025-07-22,18.0,70.0,Wilshire,34.0483,-118.3412
2025-07-22,19.0,140.0,Southwest,34.0083,-118.2915
2025-07-22,19.0,115.0,Wilshire,34.0761,-118.3737
2025-07-22,20.0,90.0,Hollywood,34.0907,-118.3384
2025-07-22,20.0,70.0,Topanga,34.2176,-118.6031
2025-07-22,21.0,45.0,Mission,34.2237,-118.435
2025-07-22,22.0,115.0,Southwest,34.0073,-118.3108
2025-07-22,23.0,70.0,Topanga,34.1933,-118.6425
2025-07-22,23.0,45.0,Wilshire,34.0818,-118.3511
2025-07-23,0.0,45.0,Hollywood,34.0943,-118.3452
2025-07-23,1.0,70.0,Mission,34.2962,-118.4554
2025-07-23,1.0,70.0,Topanga,34.1979,-118.6307
2025-07-23,2.0,140.0,Southwest,34.0068,-118.2937
2025-07-23,2.0,45.0,Wilshire,34.0847,-118.3686
2025-07-23,3.0,70.0,Southwest,34.0173,-118.3528
2025-07-23,7.0,70.0,Hollywood,34.0885,-118.3078
2025-07-23,7.0,70.0,Southwest,34.0124,-118.3377
2025-07-23,8.0,70.0,Wilshire,34.0398,-118.338
2025-07-23,9.0,115.0,Southwest,34.0283,-118.3089
2025-07-23,10.0,70.0,Mission,34.2153,-118.4409
2025-07-23,11.0,45.0,Mission,34.29,-118.4553
2025-07-23,15.0,140.0,Hollywood,34.0981,-118.3092
2025-07-23,15.0,70.0,Wilshire,34.0386,-118.3605
2025-07-23,17.0,70.0,Hollywood,34.1043,-118.3767
2025-07-23,17.0,70.0,Mission,34.2317,-118.4502
2025-07-23,17.0,70.0,Southwest,34.0111,-118.3351
2025-07-23,18.0,25.0,Hollywood,34.1016,-118.3458
2025-07-23,18.0,70.0,Mission,34.2427,-118.4702
2025-07-23,19.0,25.0,Hollywood,34.1018,-118.302
2025-07-23,19.0,70.0,Mission,34.2427,-118.4702
2025-07-23,19.0,205.0,Southwest,34.0278,-118.3378
2025-07-23,19.0,25.0,Topanga,34.2142,-118.6495
2025-07-23,20.0,25.0,Mission,34.2181,-118.4334
2025-07-23,21.0,45.0,Southwest,34.0104,-118.3398
2025-07-23,21.0,45.0,Wilshire,34.0836,-118.3487
2025-07-23,22.0,45.0,Mission,34.2215,-118.4592
2025-07-23,22.0,90.0,Southwest,34.0278,-118.3508
2025-07-23,23.0,70.0,Topanga,34.1696,-118.6102
2025-07-23,23.0,70.0,Wilshire,34.068,-118.3743
2025-07-24,1.0,70.0,Hollywood,34.1015,-118.3417
2025-07-24,2.0,70.0,Wilshire,34.0515,-118.3643
2025-07-24,4.0,70.0,Topanga,34.2128,-118.6094
2025-07-24,4.0,70.0,Wilshire,34.0417,-118.3207
2025-07-24,6.0,45.0,Hollywood,34.0863,-118.3016
2025-07-24,6.0,70.0,Mission,34.3189,-118.4743
2025-07-24,6.0,25.0,Topanga,34.1828,-118.6102
2025-07-24,7.0,70.0,Hollywood,34.104,-118.3755
2025-07-24,7.0,70.0,Mission,34.2485,-118.4512
2025-07-24,7.0,90.0,Southwest,34.0238,-118.3669
2025-07-24,8.0,70.0,Southwest,34.0074,-118.329
2025-07-24,9.0,70.0,Southwest,34.0356,-118.2943
2025-07-24,10.0,115.0,Southwest,34.0197,-118.3275
2025-07-24,10.0,115.0,Topanga,34.2028,-118.6103
2025-07-24,10.0,70.0,Wilshire,34.0838,-118.3614
2025-07-24,11.0,70.0,Hollywood,34.0907,-118.3368
2025-07-24,12.0,70.0,Mission,34.2285,-118.4396
2025-07-24,12.0,45.0,Southwest,34.0171,-118.3531
2025-07-24,12.0,70.0,Topanga,34.1685,-118.6038
2025-07-24,14.0,70.0,Mission,34.2247,-118.4709
2025-07-24,15.0,45.0,Hollywood,34.0908,-118.3005
2025-07-24,15.0,45.0,Mission,34.2446,-118.4535
2025-07-24,15.0,140.0,Southwest,34.0091,-118.3089
2025-07-24,15.0,45.0,Wilshire,34.0589,-118.3475
2025-07-24,16.0,70.0,Hollywood,34.0981,-118.3038
2025-07-24,16.0,115.0,Mission,34.2317,-118.4502
2025-07-24,16.0,45.0,Wilshire,34.0622,-118.3418
2025-07-24,17.0,115.0,Hollywood,34.1101,-118.3215
2025-07-24,17.0,45.0,Mission,34.2973,-118.409
2025-07-24,17.0,70.0,Southwest,34.0256,-118.3293
2025-07-24,17.0,45.0,Topanga,34.1658,-118.6239
2025-07-24,18.0,70.0,Hollywood,34.0889,-118.3405
2025-07-24,18.0,70.0,Mission,34.3123,-118.4379
2025-07-24,18.0,45.0,Southwest,34.0258,-118.2797
2025-07-24,19.0,90.0,Topanga,34.1706,-118.5698
2025-07-24,21.0,70.0,Hollywood,34.0987,-118.3337
2025-07-24,22.0,90.0,Mission,34.2152,-118.4553
2025-07-24,22.0,90.0,Southwest,34.0326,-118.3255
2025-07-24,22.0,70.0,Wilshire,34.0835,-118.3386
2025-07-24,23.0,140.0,Mission,34.2217,-118.4341
2025-07-24,23.0,90.0,Topanga,34.2084,-118.5735
2025-07-25,0.0,25.0,Hollywood,34.103,-118.3225
2025-07-25,4.0,90.0,Wilshire,34.0374,-118.3742
2025-07-25,7.0,70.0,Southwest,34.0109,-118.3002
2025-07-25,9.0,25.0,Hollywood,34.1078,-118.3678
2025-07-25,9.0,115.0,Southwest,34.0219,-118.3029
2025-07-25,11.0,25.0,Hollywood,34.0958,-118.318
2025-07-25,12.0,90.0,Wilshire,34.0465,-118.3419
2025-07-25,13.0,115.0,Southwest,34.0046,-118.2894
2025-07-25,14.0,70.0,Topanga,34.2143,-118.6206
2025-07-25,15.0,70.0,Southwest,34.0211,-118.3248
2025-07-25,15.0,140.0,Wilshire,34.048,-118.3439
2025-07-25,17.0,70.0,Hollywood,34.1018,-118.3093
2025-07-25,17.0,70.0,Mission,34.2243,-118.4233
2025-07-25,17.0,45.0,Southwest,34.0286,-118.3002
2025-07-25,17.0,45.0,Topanga,34.201,-118.606
2025-07-25,17.0,45.0,Wilshire,34.0425,-118.331
2025-07-25,18.0,95.0,Hollywood,34.0986,-118.388
2025-07-25,18.0,115.0,Mission,34.2354,-118.4517
2025-07-25,18.0,70.0,Southwest,34.0148,-118.3222
2025-07-25,19.0,70.0,Southwest,34.0148,-118.3222
2025-07-25,20.0,115.0,Hollywood,34.0998,-118.3316
2025-07-25,20.0,140.0,Southwest,34.0321,-118.3384
2025-07-25,21.0,70.0,Southwest,34.0145,-118.3045
2025-07-25,22.0,70.0,Hollywood,34.0853,-118.331
2025-07-25,22.0,70.0,Wilshire,34.0375,-118.3506
2025-07-26,0.0,170.0,Hollywood,34.1034,-118.3325
2025-07-26,0.0,90.0,Southwest,34.0301,-118.3573
2025-07-26,2.0,45.0,Mission,34.2301,-118.4535
2025-07-26,2.0,45.0,Southwest,34.021,-118.2977
2025-07-26,4.0,70.0,Hollywood,34.0885,-118.3119
2025-07-26,6.0,115.0,Topanga,34.22,-118.5885
2025-07-26,7.0,70.0,Southwest,34.008,-118.3266
2025-07-26,8.0,70.0,Topanga,34.1792,-118.6026
2025-07-26,9.0,235.0,Southwest,34.0145,-118.3045
2025-07-26,11.0,115.0,Mission,34.2427,-118.4588
2025-07-26,11.0,70.0,Wilshire,34.0721,-118.3659
2025-07-26,12.0,70.0,Southwest,34.0296,-118.2959
2025-07-26,12.0,25.0,Wilshire,34.084,-118.3547
2025-07-26,13.0,70.0,Mission,34.3088,-118.4353
2025-07-26,13.0,70.0,Southwest,34.004,-118.3323
2025-07-26,14.0,70.0,Topanga,34.1664,-118.5882
2025-07-26,14.0,25.0,Wilshire,34.0733,-118.3721
2025-07-26,15.0,70.0,Southwest,34.0053,-118.3296
2025-07-26,15.0,140.0,Wilshire,34.0663,-118.3599
2025-07-26,16.0,45.0,Hollywood,34.0993,-118.3092
2025-07-26,17.0,140.0,Mission,34.2181,-118.4664
2025-07-26,17.0,70.0,Southwest,34.0242,-118.3317
2025-07-26,18.0,45.0,Southwest,34.0144,-118.3421
2025-07-26,18.0,70.0,Topanga,34.2176,-118.6031
2025-07-26,19.0,115.0,Southwest,34.0309,-118.3034
2025-07-26,19.0,140.0,Topanga,34.182,-118.6141
2025-07-26,20.0,115.0,Hollywood,34.1016,-118.3387
2025-07-26,21.0,70.0,Mission,34.3069,-118.4586
2025-07-26,23.0,45.0,Hollywood,34.0853,-118.3321
2025-07-26,23.0,70.0,Mission,34.2283,-118.4699
2025-07-27,0.0,70.0,Topanga,34.1733,-118.5975
2025-07-27,0.0,115.0,Wilshire,34.0704,-118.3552
2025-07-27,1.0,70.0,Wilshire,34.0704,-118.3552
2025-07-27,5.0,45.0,Wilshire,34.0622,-118.344
2025-07-27,7.0,45.0,Southwest,34.0222,-118.3227
2025-07-27,8.0,70.0,Hollywood,34.0898,-118.3278
2025-07-27,12.0,160.0,Mission,34.3106,-118.428
2025-07-27,12.0,25.0,Southwest,34.0155,-118.2937
2025-07-27,13.0,70.0,Mission,34.2997,-118.4696
2025-07-27,13.0,70.0,Wilshire,34.0468,-118.3305
2025-07-27,14.0,45.0,Hollywood,34.1098,-118.3289
2025-07-27,14.0,45.0,Mission,34.2928,-118.4493
2025-07-27,16.0,25.0,Hollywood,34.0965,-118.3496
2025-07-27,16.0,95.0,Topanga,34.2011,-118.5966
2025-07-27,16.0,210.0,Wilshire,34.0452,-118.327
2025-07-27,17.0,115.0,Mission,34.2454,-118.4505
2025-07-27,17.0,25.0,Southwest,34.017,-118.3449
2025-07-27,17.0,70.0,Wilshire,34.0452,-118.3281
2025-07-27,18.0,45.0,Mission,34.2402,-118.4535
2025-07-27,18.0,45.0,Southwest,34.0337,-118.3003
2025-07-27,18.0,70.0,Wilshire,34.045,-118.3511
2025-07-27,19.0,185.0,Hollywood,34.0907,-118.3374
2025-07-27,19.0,185.0,Southwest,34.0312,-118.3259
2025-07-27,20.0,45.0,Southwest,34.0309,-118.3024
2025-07-27,21.0,45.0,Hollywood,34.1017,-118.3147
2025-07-27,21.0,70.0,Mission,34.2506,-118.4433
2025-07-27,21.0,45.0,Southwest,34.0323,-118.2776
2025-07-27,21.0,45.0,Wilshire,34.0565,-118.3539
2025-07-27,22.0,70.0,Hollywood,34.0998,-118.3325
2025-07-27,22.0,45.0,Southwest,34.0146,-118.3133
2025-07-27,23.0,45.0,Mission,34.2354,-118.4502
2025-07-27,23.0,45.0,Topanga,34.1685,-118.5777
2025-07-28,0.0,95.0,Hollywood,34.1016,-118.3387
2025-07-28,0.0,95.0,Mission,34.3069,-118.4297
2025-07-28,0.0,70.0,Southwest,34.0268,-118.2896
2025-07-28,1.0,70.0,Southwest,34.0073,-118.3108
2025-07-28,2.0,45.0,Mission,34.3089,-118.4613
2025-07-28,5.0,45.0,Wilshire,34.041,-118.369
2025-07-28,6.0,45.0,Southwest,34.0037,-118.3034
2025-07-28,7.0,70.0,Wilshire,34.0665,-118.3662
2025-07-28,8.0,25.0,Topanga,34.1938,-118.5911
2025-07-28,9.0,45.0,Mission,34.2246,-118.4633
2025-07-28,9.0,25.0,Wilshire,34.0537,-118.3619
2025-07-28,10.0,45.0,Topanga,34.1599,-118.6228
2025-07-28,10.0,140.0,Wilshire,34.0363,-118.3331
2025-07-28,11.0,25.0,Hollywood,34.0998,-118.3502
2025-07-28,12.0,25.0,Hollywood,34.1052,-118.3333
2025-07-28,12.0,70.0,Mission,34.2355,-118.4675
2025-07-28,12.0,45.0,Southwest,34.034,-118.3133
2025-07-28,13.0,70.0,Hollywood,34.1016,-118.3252
2025-07-28,13.0,70.0,Mission,34.3107,-118.4409
2025-07-28,14.0,140.0,Wilshire,0.0,0.0
2025-07-28,15.0,70.0,Hollywood,34.0929,-118.3048
2025-07-28,15.0,45.0,Mission,34.2354,-118.4502
2025-07-28,15.0,70.0,Southwest,34.0273,-118.298
2025-07-28,15.0,70.0,Wilshire,34.0736,-118.3795
2025-07-28,16.0,95.0,Mission,34.3149,-118.4336
2025-07-28,17.0,45.0,Hollywood,34.0908,-118.3032
2025-07-28,17.0,45.0,Mission,34.2281,-118.4553
2025-07-28,18.0,90.0,Hollywood,34.0987,-118.3337
2025-07-28,18.0,70.0,Mission,34.2411,-118.461
2025-07-28,18.0,90.0,Topanga,34.2011,-118.5966
2025-07-28,19.0,45.0,Mission,34.2197,-118.4493
2025-07-28,20.0,115.0,Mission,34.2427,-118.4568
2025-07-28,20.0,70.0,Southwest,34.0129,-118.349
2025-07-28,20.0,70.0,Wilshire,34.0574,-118.3541
2025-07-28,21.0,70.0,Hollywood,34.0895,-118.3136
2025-07-28,21.0,140.0,Southwest,34.0073,-118.2894
2025-07-28,22.0,70.0,Topanga,34.2264,-118.5995
2025-07-28,23.0,70.0,Topanga,34.1837,-118.5846
2025-07-29,0.0,25.0,Hollywood,34.1016,-118.3387
2025-07-29,0.0,70.0,Mission,34.2354,-118.4517
2025-07-29,0.0,45.0,Wilshire,34.0434,-118.3588
2025-07-29,1.0,70.0,Hollywood,34.098,-118.3456
2025-07-29,1.0,70.0,Mission,34.2318,-118.4517
2025-07-29,1.0,70.0,Southwest,34.0289,-118.2756
2025-07-29,7.0,45.0,Hollywood,34.1074,-118.3193
2025-07-29,7.0,45.0,Mission,34.3003,-118.448
2025-07-29,8.0,70.0,Hollywood,34.0981,-118.3092
2025-07-29,8.0,45.0,Southwest,34.0168,-118.2931
2025-07-29,8.0,25.0,Topanga,34.1938,-118.5719
2025-07-29,9.0,140.0,Hollywood,34.1131,-118.341
2025-07-29,9.0,115.0,Wilshire,34.0574,-118.3541
2025-07-29,10.0,115.0,Hollywood,34.0926,-118.3212
2025-07-29,10.0,70.0,Mission,34.3084,-118.4507
2025-07-29,10.0,95.0,Wilshire,34.0838,-118.3595
2025-07-29,11.0,25.0,Mission,34.2449,-118.4502
2025-07-29,11.0,70.0,Southwest,34.0323,-118.2915
2025-07-29,12.0,25.0,Southwest,34.0305,-118.2918
2025-07-29,12.0,45.0,Topanga,34.1582,-118.6224
2025-07-29,12.0,70.0,Wilshire,34.0549,-118.344
2025-07-29,13.0,45.0,Hollywood,34.1007,-118.3494
2025-07-29,14.0,70.0,Southwest,34.0145,-118.2937
2025-07-29,14.0,70.0,Wilshire,34.0499,-118.332
2025-07-29,15.0,25.0,Topanga,34.2011,-118.5884
2025-07-29,16.0,70.0,Mission,34.261,-118.4698
2025-07-29,16.0,140.0,Southwest,34.0037,-118.3298
2025-07-29,19.0,90.0,Southwest,34.0142,-118.3182
2025-07-29,19.0,70.0,Topanga,34.1992,-118.6003
2025-07-29,19.0,45.0,Wilshire,34.0871,-118.3462
2025-07-29,20.0,45.0,Hollywood,34.092,-118.3046
2025-07-29,20.0,70.0,Mission,34.261,-118.4698
2025-07-29,20.0,70.0,Southwest,34.0346,-118.3451
2025-07-29,20.0,45.0,Wilshire,34.0708,-118.3563
2025-07-29,21.0,70.0,Mission,34.3213,-118.4792
2025-07-29,22.0,70.0,Hollywood,34.117,-118.3429
2025-07-29,22.0,70.0,Mission,34.3093,-118.4115
2025-07-29,22.0,45.0,Southwest,34.0303,-118.3551
2025-07-29,22.0,70.0,Topanga,34.2286,-118.5951
2025-07-29,22.0,160.0,Wilshire,34.0762,-118.3555
2025-07-30,0.0,70.0,Hollywood,34.0997,-118.335
2025-07-30,0.0,25.0,Southwest,34.0095,-118.3502
2025-07-30,8.0,70.0,Mission,34.2217,-118.4288
2025-07-30,8.0,25.0,Southwest,34.017,-118.3477
2025-07-30,8.0,70.0,Topanga,34.2202,-118.5714
2025-07-30,10.0,70.0,Southwest,34.0103,-118.3023
2025-07-30,12.0,95.0,Hollywood,34.0944,-118.356
2025-07-30,12.0,25.0,Topanga,34.1731,-118.658
2025-07-30,12.0,25.0,Wilshire,34.0607,-118.3521
2025-07-30,13.0,45.0,Wilshire,34.0871,-118.3511
2025-07-30,14.0,45.0,Southwest,34.0322,-118.3177
2025-07-30,14.0,45.0,Topanga,34.2083,-118.619
2025-07-30,14.0,70.0,Wilshire,34.0517,-118.3701
2025-07-30,15.0,45.0,Mission,34.2471,-118.4482
2025-07-30,16.0,140.0,Southwest,34.0322,-118.3067
2025-07-30,16.0,70.0,Topanga,34.2034,-118.6135
2025-07-30,17.0,95.0,Hollywood,34.1147,-118.3308
2025-07-30,17.0,140.0,Southwest,34.0161,-118.3495
2025-07-30,17.0,45.0,Wilshire,34.0803,-118.3452
2025-07-30,18.0,70.0,Mission,34.2269,-118.4394
2025-07-30,18.0,90.0,Wilshire,34.0566,-118.3402
2025-07-30,19.0,70.0,Southwest,34.0121,-118.2921
2025-07-30,19.0,70.0,Topanga,34.2248,-118.6111
2025-07-30,20.0,140.0,Southwest,33.9996,-118.3294
2025-07-30,20.0,70.0,Topanga,34.2033,-118.6313
2025-07-30,21.0,45.0,Hollywood,34.1052,-118.324
2025-07-30,21.0,45.0,Southwest,34.02,-118.304
2025-07-30,21.0,140.0,Wilshire,34.0458,-118.3602
2025-07-30,22.0,45.0,Hollywood,34.1005,-118.3092
2025-07-30,22.0,45.0,Southwest,34.0219,-118.3133
2025-07-30,23.0,70.0,Southwest,34.0219,-118.3133
2025-07-31,0.0,70.0,Hollywood,34.1016,-118.3361
2025-07-31,0.0,70.0,Southwest,34.0237,-118.3002
2025-07-31,0.0,45.0,Topanga,34.2176,-118.6045
2025-07-31,0.0,45.0,Wilshire,34.0385,-118.3485
2025-07-31,2.0,45.0,Southwest,34.021,-118.2921
2025-07-31,3.0,70.0,Hollywood,34.1016,-118.3267
2025-07-31,6.0,95.0,Southwest,34.0308,-118.2744
2025-07-31,6.0,70.0,Wilshire,34.0499,-118.3762
2025-07-31,7.0,70.0,Topanga,34.1956,-118.5731
2025-07-31,8.0,70.0,Hollywood,34.1016,-118.3295
2025-07-31,8.0,70.0,Mission,34.2319,-118.472
2025-07-31,10.0,70.0,Hollywood,34.098,-118.3186
2025-07-31,10.0,45.0,Topanga,34.1637,-118.5669
2025-07-31,12.0,70.0,Hollywood,34.0938,-118.3109
2025-07-31,12.0,45.0,Southwest,34.0215,-118.3525
2025-07-31,13.0,115.0,Hollywood,34.0962,-118.349
2025-07-31,13.0,50.0,Mission,34.2336,-118.4517
2025-07-31,14.0,140.0,Hollywood,34.1205,-118.3736
2025-07-31,14.0,45.0,Mission,34.2757,-118.4613
2025-07-31,15.0,90.0,Southwest,34.019,-118.3002
2025-07-31,17.0,165.0,Hollywood,34.098,-118.3533
2025-07-31,17.0,160.0,Mission,34.2559,-118.4378
2025-07-31,18.0,70.0,Mission,34.2215,-118.4517
2025-07-31,18.0,115.0,Southwest,34.0145,-118.298
2025-07-31,19.0,70.0,Hollywood,34.1034,-118.3325
2025-07-31,19.0,70.0,Southwest,34.0323,-118.2915
2025-07-31,19.0,95.0,Topanga,34.2239,-118.6017
2025-07-31,20.0,45.0,Hollywood,34.0853,-118.3321
2025-07-31,20.0,70.0,Topanga,34.2248,-118.6111
2025-07-31,20.0,115.0,Wilshire,34.0427,-118.3423
2025-07-31,21.0,25.0,Mission,34.2388,-118.4677
2025-07-31,21.0,70.0,Topanga,34.2234,-118.5932
2025-07-31,21.0,45.0,Wilshire,34.0715,-118.3679
2025-07-31,22.0,70.0,Mission,34.2319,-118.4698
2025-07-31,22.0,115.0,Southwest,34.0073,-118.2894
2025-07-31,23.0,90.0,Hollywood,34.1,-118.3113
2025-07-31,23.0,70.0,Mission,34.3102,-118.4402
2025-07-31,23.0,45.0,Southwest,34.0046,-118.3171
2025-08-01,0.0,25.0,Southwest,34.0299,-118.3658
2025-08-01,0.0,70.0,Topanga,34.212,-118.5754
2025-08-01,0.0,70.0,Wilshire,34.084,-118.3547
2025-08-01,1.0,45.0,Mission,34.2182,-118.4244
2025-08-01,1.0,70.0,Southwest,34.0251,-118.3327
2025-08-01,4.0,45.0,Topanga,34.1845,-118.5928
2025-08-01,5.0,70.0,Southwest,34.0037,-118.3067
2025-08-01,7.0,70.0,Hollywood,34.1003,-118.3166
2025-08-01,8.0,90.0,Mission,34.2147,-118.4576
2025-08-01,8.0,145.0,Southwest,34.0166,-118.3429
2025-08-01,8.0,70.0,Topanga,34.2028,-118.6103
2025-08-01,9.0,70.0,Hollywood,34.1015,-118.3425
2025-08-01,9.0,25.0,Southwest,34.0183,-118.3536
2025-08-01,9.0,25.0,Topanga,34.1657,-118.632
2025-08-01,9.0,70.0,Wilshire,34.0406,-118.3237
2025-08-01,10.0,70.0,Wilshire,34.0349,-118.3721
2025-08-01,11.0,70.0,Mission,34.3247,-118.4601
2025-08-01,11.0,135.0,Southwest,34.0348,-118.2876
2025-08-01,12.0,90.0,Hollywood,34.0981,-118.301
2025-08-01,12.0,300.0,Mission,34.2169,-118.445
2025-08-01,12.0,95.0,Southwest,34.0069,-118.3182
2025-08-01,12.0,50.0,Topanga,34.18,-118.6113
2025-08-01,12.0,90.0,Wilshire,34.0692,-118.3472
2025-08-01,13.0,25.0,Mission,34.2266,-118.4553
2025-08-01,14.0,25.0,Hollywood,34.092,-118.3067
2025-08-01,15.0,45.0,Hollywood,34.1101,-118.3315
2025-08-01,15.0,45.0,Southwest,34.0091,-118.3089
2025-08-01,16.0,115.0,Hollywood,34.1075,-118.3296
2025-08-01,16.0,70.0,Mission,34.283,-118.4635
2025-08-01,16.0,70.0,Topanga,34.1938,-118.5699
2025-08-01,17.0,70.0,Southwest,34.0219,-118.3133
2025-08-01,18.0,45.0,Hollywood,34.0998,-118.3447
2025-08-01,18.0,70.0,Topanga,34.2176,-118.6017
2025-08-01,19.0,70.0,Mission,34.2283,-118.4677
2025-08-01,19.0,115.0,Southwest,34.0327,-118.3097
2025-08-01,19.0,25.0,Topanga,34.2124,-118.5771
2025-08-01,19.0,45.0,Wilshire,34.0507,-118.335
2025-08-01,20.0,115.0,Southwest,34.0294,-118.3639
2025-08-01,21.0,70.0,Mission,34.2462,-118.4464
2025-08-01,22.0,160.0,Mission,34.2247,-118.4297
2025-08-01,22.0,115.0,Southwest,33.9957,-118.3307
2025-08-02,0.0,140.0,Hollywood,34.098,-118.3496
2025-08-02,0.0,70.0,Topanga,34.2011,-118.5794
2025-08-02,0.0,70.0,Wilshire,34.0575,-118.3599
2025-08-02,1.0,25.0,Southwest,34.028,-118.284
2025-08-02,1.0,70.0,Topanga,34.2083,-118.5885
2025-08-02,2.0,90.0,Hollywood,34.0986,-118.388
2025-08-02,2.0,70.0,Topanga,34.2119,-118.6017
2025-08-02,7.0,140.0,Hollywood,34.1005,-118.3214
2025-08-02,7.0,70.0,Mission,34.2247,-118.4553
2025-08-02,7.0,70.0,Southwest,34.0352,-118.284
2025-08-02,8.0,70.0,Southwest,34.0203,-118.3128
2025-08-02,9.0,45.0,Southwest,33.995,-118.3258
2025-08-02,9.0,25.0,Topanga,34.1673,-118.6192
2025-08-02,10.0,45.0,Hollywood,34.0998,-118.3447
2025-08-02,11.0,70.0,Mission,34.2983,-118.4574
2025-08-02,11.0,45.0,Southwest,34.0256,-118.3374
2025-08-02,11.0,70.0,Topanga,34.2185,-118.6207
2025-08-02,12.0,70.0,Mission,34.2267,-118.4704
2025-08-02,12.0,165.0,Topanga,34.1974,-118.6029
2025-08-02,13.0,70.0,Hollywood,34.098,-118.3228
2025-08-02,13.0,70.0,Wilshire,34.0483,-118.372
2025-08-02,14.0,70.0,Hollywood,34.1007,-118.3494
2025-08-02,14.0,70.0,Southwest,34.0145,-118.2937
2025-08-02,15.0,70.0,Mission,34.3123,-118.4379
2025-08-02,15.0,115.0,Southwest,34.0272,-118.3351
2025-08-02,16.0,115.0,Southwest,34.0194,-118.3351
2025-08-02,17.0,70.0,Mission,34.2265,-118.4654
2025-08-02,17.0,70.0,Southwest,34.0182,-118.2915
2025-08-02,17.0,115.0,Topanga,34.1847,-118.5886
2025-08-02,18.0,140.0,Hollywood,34.1146,-118.3607
2025-08-02,18.0,45.0,Mission,34.3098,-118.4277
2025-08-02,18.0,115.0,Topanga,34.2119,-118.6017
2025-08-02,18.0,70.0,Wilshire,34.0405,-118.3599
2025-08-02,19.0,70.0,Southwest,34.0267,-118.3327
2025-08-02,19.0,115.0,Topanga,34.2119,-118.6017
2025-08-02,20.0,135.0,Southwest,34.0301,-118.3636
2025-08-02,21.0,25.0,Hollywood,34.1,-118.3056
2025-08-02,21.0,45.0,Wilshire,34.0499,-118.3762
2025-08-02,22.0,25.0,Hollywood,34.0888,-118.3124
2025-08-02,22.0,45.0,Southwest,34.0055,-118.3171
2025-08-02,23.0,140.0,Mission,34.3156,-118.4408
2025-08-02,23.0,45.0,Southwest,34.0317,-118.284
2025-08-03,0.0,70.0,Wilshire,34.0669,-118.3342
2025-08-03,1.0,70.0,Hollywood,34.1053,-118.3159
2025-08-03,2.0,70.0,Mission,34.2197,-118.4536
2025-08-03,2.0,45.0,Topanga,34.1646,-118.5884
2025-08-03,4.0,70.0,Mission,34.2428,-118.4703
2025-08-03,6.0,25.0,Wilshire,34.0483,-118.372
2025-08-03,7.0,25.0,Wilshire,34.0499,-118.352
2025-08-03,8.0,45.0,Southwest,34.0261,-118.3236
2025-08-03,8.0,25.0,Wilshire,34.0871,-118.3511
2025-08-03,9.0,45.0,Hollywood,34.0986,-118.388
2025-08-03,9.0,70.0,Mission,34.3183,-118.4442
2025-08-03,9.0,70.0,Topanga,34.1913,-118.5942
2025-08-03,10.0,70.0,Hollywood,34.1129,-118.328
2025-08-03,10.0,115.0,Southwest,34.0268,-118.3318
2025-08-03,10.0,25.0,Topanga,34.1674,-118.5819
2025-08-03,10.0,70.0,Wilshire,34.0485,-118.3334
2025-08-03,11.0,45.0,Topanga,34.2107,-118.5698
2025-08-03,12.0,235.0,Hollywood,34.1016,-118.3252
2025-08-03,12.0,45.0,Mission,34.2384,-118.4384
2025-08-03,12.0,70.0,Southwest,34.0329,-118.3492
2025-08-03,12.0,70.0,Topanga,34.2035,-118.5748
2025-08-03,12.0,70.0,Wilshire,34.0474,-118.3666
2025-08-03,13.0,140.0,Southwest,34.0099,-118.2959
